Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Demand_Rank,Demand_Contribution,Demand_Change,Demand_Growth
P2,116,Nike Men's Comfort 2 Slide,2016-05-29,8,10.0,0.0095238095238095,4.0,1.0
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2016-05-29,8,10.0,0.0095238095238095,5.0,1.6666666666666667
P2,778,Bag Boy Beverage Holder,2016-05-29,8,10.0,0.0095238095238095,8.0,
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-06-05,456,1.0,0.4815205913410771,37.0,0.0883054892601432
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-06-05,238,2.0,0.2513199577613516,45.0,0.233160621761658
P2,44,adidas Men's F10 Messi TRX FG Soccer Cleat,2016-06-05,18,3.0,0.0190073917634635,5.0,0.3846153846153846
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-06-05,16,4.0,0.0168954593453009,12.0,3.0
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-06-05,16,4.0,0.0168954593453009,13.0,4.333333333333333
P2,835,Bridgestone e6 Straight Distance NFL Carolina,2016-06-05,15,5.0,0.0158394931362196,6.0,0.6666666666666666
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-06-05,14,6.0,0.0147835269271383,10.0,2.5
P2,567,adidas Men's Germany Black Crest Away Tee,2016-06-05,12,7.0,0.0126715945089757,5.0,0.7142857142857143
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-06-05,12,7.0,0.0126715945089757,5.0,0.7142857142857143
P2,924,Glove It Urban Brick Golf Towel,2016-06-05,12,7.0,0.0126715945089757,-3.0,-0.2
P2,93,Under Armour Men's Tech II T-Shirt,2016-06-05,11,8.0,0.0116156282998944,2.0,0.2222222222222222
P2,821,Titleist Pro V1 High Numbers Personalized Gol,2016-06-05,11,8.0,0.0116156282998944,6.0,1.2
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-06-05,10,9.0,0.010559662090813,10.0,
P2,886,Team Golf San Francisco Giants Putter Grip,2016-06-05,10,9.0,0.010559662090813,6.0,1.5
P2,116,Nike Men's Comfort 2 Slide,2016-06-05,9,10.0,0.0095036958817317,1.0,0.125
P2,771,Clicgear Rovic Cooler Bag,2016-06-05,9,10.0,0.0095036958817317,4.0,0.8
P2,775,Clicgear 8.0 Shoe Brush,2016-06-05,9,10.0,0.0095036958817317,-3.0,-0.25
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-06-12,486,1.0,0.5479143179255919,30.0,0.0657894736842105
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-06-12,173,2.0,0.1950394588500563,-65.0,-0.2731092436974789
P2,825,Bridgestone e6 Straight Distance NFL Tennesse,2016-06-12,18,3.0,0.020293122886133,16.0,8.0
P2,134,Nike Women's Legend V-Neck T-Shirt,2016-06-12,17,4.0,0.0191657271702367,12.0,2.4
P2,93,Under Armour Men's Tech II T-Shirt,2016-06-12,15,5.0,0.0169109357384441,4.0,0.3636363636363636
P2,572,TYR Boys' Team Digi Jammer,2016-06-12,14,6.0,0.0157835400225479,14.0,
P2,792,Hirzl Men's Hybrid Golf Glove,2016-06-12,14,6.0,0.0157835400225479,11.0,3.6666666666666665
P2,565,adidas Youth Germany Black/Red Away Match Soc,2016-06-12,12,7.0,0.0135287485907553,6.0,1.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-06-12,9,8.0,0.0101465614430665,-7.0,-0.4375
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-06-12,9,8.0,0.0101465614430665,-3.0,-0.25
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-06-12,9,8.0,0.0101465614430665,-1.0,-0.1
P2,771,Clicgear Rovic Cooler Bag,2016-06-12,7,9.0,0.0078917700112739,-2.0,-0.2222222222222222
P2,703,Top Flite Women's 2014 XL Hybrid,2016-06-12,6,10.0,0.0067643742953776,6.0,
P2,728,LIJA Women's Eyelet Sleeveless Golf Polo,2016-06-12,6,10.0,0.0067643742953776,6.0,
P2,778,Bag Boy Beverage Holder,2016-06-12,6,10.0,0.0067643742953776,5.0,5.0
P2,835,Bridgestone e6 Straight Distance NFL Carolina,2016-06-12,6,10.0,0.0067643742953776,-9.0,-0.6
P2,906,Team Golf Tennessee Volunteers Putter Grip,2016-06-12,6,10.0,0.0067643742953776,3.0,1.0
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-06-19,375,1.0,0.4251700680272108,-111.0,-0.228395061728395
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-06-19,219,2.0,0.2482993197278911,46.0,0.2658959537572254
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-06-19,23,3.0,0.0260770975056689,18.0,3.6
P2,905,Team Golf Texas Longhorns Putter Grip,2016-06-19,19,4.0,0.0215419501133786,15.0,3.75
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-06-19,15,5.0,0.0170068027210884,6.0,0.6666666666666666
P2,810,Glove It Women's Mod Oval Golf Glove,2016-06-19,15,5.0,0.0170068027210884,13.0,6.5
P2,823,Titleist Pro V1x High Numbers Personalized Go,2016-06-19,14,6.0,0.0158730158730158,14.0,
P2,818,Titleist Pro V1x Golf Balls,2016-06-19,12,7.0,0.0136054421768707,8.0,2.0
P2,825,Bridgestone e6 Straight Distance NFL Tennesse,2016-06-19,12,7.0,0.0136054421768707,-6.0,-0.3333333333333333
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-06-19,12,7.0,0.0136054421768707,3.0,0.3333333333333333
P2,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,2016-06-19,12,7.0,0.0136054421768707,12.0,
P2,116,Nike Men's Comfort 2 Slide,2016-06-19,11,8.0,0.0124716553287981,6.0,1.2
P2,728,LIJA Women's Eyelet Sleeveless Golf Polo,2016-06-19,11,8.0,0.0124716553287981,5.0,0.8333333333333334
P2,821,Titleist Pro V1 High Numbers Personalized Gol,2016-06-19,11,8.0,0.0124716553287981,8.0,2.6666666666666665
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-06-19,10,9.0,0.0113378684807256,1.0,0.1111111111111111
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2016-06-19,10,9.0,0.0113378684807256,6.0,1.5
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-06-19,10,9.0,0.0113378684807256,9.0,9.0
P2,771,Clicgear Rovic Cooler Bag,2016-06-19,8,10.0,0.0090702947845804,1.0,0.1428571428571428
P2,778,Bag Boy Beverage Holder,2016-06-19,8,10.0,0.0090702947845804,2.0,0.3333333333333333
P2,835,Bridgestone e6 Straight Distance NFL Carolina,2016-06-19,8,10.0,0.0090702947845804,2.0,0.3333333333333333
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-06-26,486,1.0,0.4695652173913043,111.0,0.296
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-06-26,226,2.0,0.2183574879227053,7.0,0.0319634703196347
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2016-06-26,27,3.0,0.0260869565217391,17.0,1.7
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-06-26,18,4.0,0.017391304347826,3.0,0.2
P2,792,Hirzl Men's Hybrid Golf Glove,2016-06-26,18,4.0,0.017391304347826,12.0,2.0
P2,823,Titleist Pro V1x High Numbers Personalized Go,2016-06-26,18,4.0,0.017391304347826,4.0,0.2857142857142857
P2,906,Team Golf Tennessee Volunteers Putter Grip,2016-06-26,15,5.0,0.0144927536231884,9.0,1.5
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-06-26,14,6.0,0.0135265700483091,2.0,0.1666666666666666
P2,728,LIJA Women's Eyelet Sleeveless Golf Polo,2016-06-26,13,7.0,0.0125603864734299,2.0,0.1818181818181818
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-06-26,13,7.0,0.0125603864734299,3.0,0.3
P2,825,Bridgestone e6 Straight Distance NFL Tennesse,2016-06-26,12,8.0,0.0115942028985507,0.0,0.0
P2,93,Under Armour Men's Tech II T-Shirt,2016-06-26,11,9.0,0.0106280193236714,10.0,10.0
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-06-26,11,9.0,0.0106280193236714,1.0,0.1
P2,818,Titleist Pro V1x Golf Balls,2016-06-26,11,9.0,0.0106280193236714,-1.0,-0.0833333333333333
P2,134,Nike Women's Legend V-Neck T-Shirt,2016-06-26,10,10.0,0.0096618357487922,6.0,1.5
P2,804,Glove It Women's Imperial Golf Glove,2016-06-26,10,10.0,0.0096618357487922,6.0,1.5
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-06-26,10,10.0,0.0096618357487922,3.0,0.4285714285714285
P2,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,2016-06-26,10,10.0,0.0096618357487922,-2.0,-0.1666666666666666
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-07-03,373,1.0,0.4186307519640853,-113.0,-0.2325102880658436
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-07-03,248,2.0,0.2783389450056117,22.0,0.0973451327433628
P2,822,Titleist Pro V1x High Numbers Golf Balls,2016-07-03,18,3.0,0.0202020202020202,18.0,
P2,835,Bridgestone e6 Straight Distance NFL Carolina,2016-07-03,18,3.0,0.0202020202020202,15.0,5.0
P2,897,Team Golf New England Patriots Putter Grip,2016-07-03,16,4.0,0.0179573512906846,9.0,1.2857142857142858
P2,37,adidas Kids' F5 Messi FG Soccer Cleat,2016-07-03,15,5.0,0.0168350168350168,11.0,2.75
P2,572,TYR Boys' Team Digi Jammer,2016-07-03,14,6.0,0.015712682379349,6.0,0.75
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-07-03,13,7.0,0.0145903479236812,0.0,0.0
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-07-03,13,7.0,0.0145903479236812,3.0,0.3
P2,778,Bag Boy Beverage Holder,2016-07-03,12,8.0,0.0134680134680134,7.0,1.4
P2,793,Hirzl Women's Hybrid Golf Glove,2016-07-03,12,8.0,0.0134680134680134,7.0,1.4
P2,116,Nike Men's Comfort 2 Slide,2016-07-03,11,9.0,0.0123456790123456,5.0,0.8333333333333334
P2,134,Nike Women's Legend V-Neck T-Shirt,2016-07-03,11,9.0,0.0123456790123456,1.0,0.1
P2,728,LIJA Women's Eyelet Sleeveless Golf Polo,2016-07-03,11,9.0,0.0123456790123456,-2.0,-0.1538461538461538
P2,825,Bridgestone e6 Straight Distance NFL Tennesse,2016-07-03,11,9.0,0.0123456790123456,-1.0,-0.0833333333333333
P2,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,2016-07-03,10,10.0,0.0112233445566778,0.0,0.0
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-07-10,417,1.0,0.4685393258426966,44.0,0.1179624664879356
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-07-10,188,2.0,0.2112359550561797,-60.0,-0.2419354838709677
P2,818,Titleist Pro V1x Golf Balls,2016-07-10,24,3.0,0.0269662921348314,24.0,
P2,926,Glove It Imperial Golf Towel,2016-07-10,22,4.0,0.0247191011235955,15.0,2.142857142857143
P2,44,adidas Men's F10 Messi TRX FG Soccer Cleat,2016-07-10,18,5.0,0.0202247191011235,13.0,2.6
P2,37,adidas Kids' F5 Messi FG Soccer Cleat,2016-07-10,15,6.0,0.0168539325842696,0.0,0.0
P2,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,2016-07-10,15,6.0,0.0168539325842696,5.0,0.5
P2,703,Top Flite Women's 2014 XL Hybrid,2016-07-10,14,7.0,0.0157303370786516,13.0,13.0
P2,804,Glove It Women's Imperial Golf Glove,2016-07-10,13,8.0,0.0146067415730337,13.0,
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-07-10,11,9.0,0.0123595505617977,-2.0,-0.1538461538461538
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-07-10,11,9.0,0.0123595505617977,7.0,1.75
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-07-10,10,10.0,0.0112359550561797,5.0,1.0
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-07-17,441,1.0,0.4565217391304347,24.0,0.0575539568345323
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-07-17,220,2.0,0.2277432712215321,32.0,0.1702127659574468
P2,793,Hirzl Women's Hybrid Golf Glove,2016-07-17,22,3.0,0.0227743271221532,13.0,1.4444444444444444
P2,567,adidas Men's Germany Black Crest Away Tee,2016-07-17,20,4.0,0.020703933747412,15.0,3.0
P2,44,adidas Men's F10 Messi TRX FG Soccer Cleat,2016-07-17,19,5.0,0.0196687370600414,1.0,0.0555555555555555
P2,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,2016-07-17,18,6.0,0.0186335403726708,3.0,0.2
P2,926,Glove It Imperial Golf Towel,2016-07-17,18,6.0,0.0186335403726708,-4.0,-0.1818181818181818
P2,116,Nike Men's Comfort 2 Slide,2016-07-17,15,7.0,0.015527950310559,15.0,
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2016-07-17,15,7.0,0.015527950310559,13.0,6.5
P2,897,Team Golf New England Patriots Putter Grip,2016-07-17,15,7.0,0.015527950310559,8.0,1.1428571428571428
P2,37,adidas Kids' F5 Messi FG Soccer Cleat,2016-07-17,14,8.0,0.0144927536231884,-1.0,-0.0666666666666666
P2,821,Titleist Pro V1 High Numbers Personalized Gol,2016-07-17,14,8.0,0.0144927536231884,8.0,1.3333333333333333
P2,565,adidas Youth Germany Black/Red Away Match Soc,2016-07-17,11,9.0,0.0113871635610766,6.0,1.2
P2,825,Bridgestone e6 Straight Distance NFL Tennesse,2016-07-17,10,10.0,0.010351966873706,5.0,1.0
P2,906,Team Golf Tennessee Volunteers Putter Grip,2016-07-17,10,10.0,0.010351966873706,5.0,1.0
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-07-24,457,1.0,0.4892933618843683,16.0,0.0362811791383219
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-07-24,186,2.0,0.1991434689507494,-34.0,-0.1545454545454545
P2,134,Nike Women's Legend V-Neck T-Shirt,2016-07-24,19,3.0,0.0203426124197002,18.0,18.0
P2,771,Clicgear Rovic Cooler Bag,2016-07-24,19,3.0,0.0203426124197002,13.0,2.1666666666666665
P2,37,adidas Kids' F5 Messi FG Soccer Cleat,2016-07-24,18,4.0,0.019271948608137,4.0,0.2857142857142857
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-07-24,17,5.0,0.0182012847965738,14.0,4.666666666666667
P2,728,LIJA Women's Eyelet Sleeveless Golf Polo,2016-07-24,16,6.0,0.0171306209850107,10.0,1.6666666666666667
P2,897,Team Golf New England Patriots Putter Grip,2016-07-24,14,7.0,0.0149892933618843,-1.0,-0.0666666666666666
P2,116,Nike Men's Comfort 2 Slide,2016-07-24,13,8.0,0.0139186295503211,-2.0,-0.1333333333333333
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-07-24,13,8.0,0.0139186295503211,13.0,
P2,792,Hirzl Men's Hybrid Golf Glove,2016-07-24,12,9.0,0.012847965738758,7.0,1.4
P2,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,2016-07-24,12,9.0,0.012847965738758,-6.0,-0.3333333333333333
P2,775,Clicgear 8.0 Shoe Brush,2016-07-24,11,10.0,0.0117773019271948,3.0,0.375
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-07-31,494,1.0,0.5317545748116254,37.0,0.0809628008752735
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-07-31,183,2.0,0.1969860064585576,-3.0,-0.0161290322580645
P2,565,adidas Youth Germany Black/Red Away Match Soc,2016-07-31,17,3.0,0.0182992465016146,11.0,1.8333333333333333
P2,823,Titleist Pro V1x High Numbers Personalized Go,2016-07-31,15,4.0,0.0161463939720129,13.0,6.5
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-07-31,13,5.0,0.0139935414424111,10.0,3.333333333333333
P2,804,Glove It Women's Imperial Golf Glove,2016-07-31,13,5.0,0.0139935414424111,7.0,1.1666666666666667
P2,818,Titleist Pro V1x Golf Balls,2016-07-31,13,5.0,0.0139935414424111,6.0,0.8571428571428571
P2,793,Hirzl Women's Hybrid Golf Glove,2016-07-31,12,6.0,0.0129171151776103,6.0,1.0
P2,897,Team Golf New England Patriots Putter Grip,2016-07-31,11,7.0,0.0118406889128094,-3.0,-0.2142857142857142
P2,886,Team Golf San Francisco Giants Putter Grip,2016-07-31,10,8.0,0.0107642626480086,4.0,0.6666666666666666
P2,906,Team Golf Tennessee Volunteers Putter Grip,2016-07-31,10,8.0,0.0107642626480086,8.0,4.0
P2,44,adidas Men's F10 Messi TRX FG Soccer Cleat,2016-07-31,9,9.0,0.0096878363832077,2.0,0.2857142857142857
P2,93,Under Armour Men's Tech II T-Shirt,2016-07-31,9,9.0,0.0096878363832077,7.0,3.5
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2016-07-31,9,9.0,0.0096878363832077,-1.0,-0.1
P2,703,Top Flite Women's 2014 XL Hybrid,2016-07-31,9,9.0,0.0096878363832077,0.0,0.0
P2,116,Nike Men's Comfort 2 Slide,2016-07-31,8,10.0,0.0086114101184068,-5.0,-0.3846153846153846
P2,926,Glove It Imperial Golf Towel,2016-07-31,8,10.0,0.0086114101184068,8.0,
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-08-07,497,1.0,0.5144927536231884,3.0,0.0060728744939271
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-08-07,240,2.0,0.2484472049689441,57.0,0.3114754098360656
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-08-07,18,3.0,0.0186335403726708,5.0,0.3846153846153846
P2,44,adidas Men's F10 Messi TRX FG Soccer Cleat,2016-08-07,17,4.0,0.0175983436853002,8.0,0.8888888888888888
P2,567,adidas Men's Germany Black Crest Away Tee,2016-08-07,12,5.0,0.0124223602484472,5.0,0.7142857142857143
P2,897,Team Golf New England Patriots Putter Grip,2016-08-07,12,5.0,0.0124223602484472,1.0,0.0909090909090909
P2,775,Clicgear 8.0 Shoe Brush,2016-08-07,11,6.0,0.0113871635610766,9.0,4.5
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-08-07,11,6.0,0.0113871635610766,10.0,10.0
P2,906,Team Golf Tennessee Volunteers Putter Grip,2016-08-07,11,6.0,0.0113871635610766,1.0,0.1
P2,703,Top Flite Women's 2014 XL Hybrid,2016-08-07,10,7.0,0.010351966873706,1.0,0.1111111111111111
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2016-08-07,9,8.0,0.0093167701863354,0.0,0.0
P2,793,Hirzl Women's Hybrid Golf Glove,2016-08-07,8,9.0,0.0082815734989648,-4.0,-0.3333333333333333
P2,822,Titleist Pro V1x High Numbers Golf Balls,2016-08-07,8,9.0,0.0082815734989648,6.0,3.0
P2,926,Glove It Imperial Golf Towel,2016-08-07,8,9.0,0.0082815734989648,0.0,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-08-07,7,10.0,0.0072463768115942,1.0,0.1666666666666666
P2,771,Clicgear Rovic Cooler Bag,2016-08-07,7,10.0,0.0072463768115942,7.0,
P2,835,Bridgestone e6 Straight Distance NFL Carolina,2016-08-07,7,10.0,0.0072463768115942,0.0,0.0
P2,886,Team Golf San Francisco Giants Putter Grip,2016-08-07,7,10.0,0.0072463768115942,-3.0,-0.3
P2,905,Team Golf Texas Longhorns Putter Grip,2016-08-07,7,10.0,0.0072463768115942,1.0,0.1666666666666666
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-08-14,503,1.0,0.5075681130171544,6.0,0.0120724346076458
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-08-14,248,2.0,0.2502522704339051,8.0,0.0333333333333333
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2016-08-14,25,3.0,0.0252270433905146,16.0,1.7777777777777777
P2,134,Nike Women's Legend V-Neck T-Shirt,2016-08-14,18,4.0,0.0181634712411705,16.0,8.0
P2,906,Team Golf Tennessee Volunteers Putter Grip,2016-08-14,16,5.0,0.0161453077699293,5.0,0.4545454545454545
P2,926,Glove It Imperial Golf Towel,2016-08-14,15,6.0,0.0151362260343087,7.0,0.875
P2,771,Clicgear Rovic Cooler Bag,2016-08-14,13,7.0,0.0131180625630676,6.0,0.8571428571428571
P2,818,Titleist Pro V1x Golf Balls,2016-08-14,13,7.0,0.0131180625630676,11.0,5.5
P2,897,Team Golf New England Patriots Putter Grip,2016-08-14,11,8.0,0.0110998990918264,-1.0,-0.0833333333333333
P2,565,adidas Youth Germany Black/Red Away Match Soc,2016-08-14,10,9.0,0.0100908173562058,8.0,4.0
P2,778,Bag Boy Beverage Holder,2016-08-14,10,9.0,0.0100908173562058,4.0,0.6666666666666666
P2,804,Glove It Women's Imperial Golf Glove,2016-08-14,9,10.0,0.0090817356205852,6.0,2.0
P2,822,Titleist Pro V1x High Numbers Golf Balls,2016-08-14,9,10.0,0.0090817356205852,1.0,0.125
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-08-21,432,1.0,0.4585987261146497,-71.0,-0.1411530815109344
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-08-21,260,2.0,0.2760084925690021,12.0,0.0483870967741935
P2,825,Bridgestone e6 Straight Distance NFL Tennesse,2016-08-21,19,3.0,0.0201698513800424,14.0,2.8
P2,703,Top Flite Women's 2014 XL Hybrid,2016-08-21,18,4.0,0.019108280254777,14.0,3.5
P2,822,Titleist Pro V1x High Numbers Golf Balls,2016-08-21,17,5.0,0.0180467091295116,8.0,0.8888888888888888
P2,793,Hirzl Women's Hybrid Golf Glove,2016-08-21,14,6.0,0.0148619957537154,8.0,1.3333333333333333
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-08-21,14,6.0,0.0148619957537154,14.0,
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2016-08-21,13,7.0,0.0138004246284501,-12.0,-0.48
P2,572,TYR Boys' Team Digi Jammer,2016-08-21,13,7.0,0.0138004246284501,13.0,
P2,778,Bag Boy Beverage Holder,2016-08-21,12,8.0,0.0127388535031847,2.0,0.2
P2,804,Glove It Women's Imperial Golf Glove,2016-08-21,12,8.0,0.0127388535031847,3.0,0.3333333333333333
P2,924,Glove It Urban Brick Golf Towel,2016-08-21,10,9.0,0.0106157112526539,3.0,0.4285714285714285
P2,835,Bridgestone e6 Straight Distance NFL Carolina,2016-08-21,9,10.0,0.0095541401273885,4.0,0.8
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-08-28,425,1.0,0.4604550379198266,-7.0,-0.0162037037037037
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-08-28,201,2.0,0.2177681473456121,-59.0,-0.2269230769230769
P2,823,Titleist Pro V1x High Numbers Personalized Go,2016-08-28,28,3.0,0.0303358613217768,21.0,3.0
P2,926,Glove It Imperial Golf Towel,2016-08-28,22,4.0,0.0238353196099674,16.0,2.6666666666666665
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-08-28,18,5.0,0.0195016251354279,14.0,3.5
P2,821,Titleist Pro V1 High Numbers Personalized Gol,2016-08-28,16,6.0,0.0173347778981581,10.0,1.6666666666666667
P2,793,Hirzl Women's Hybrid Golf Glove,2016-08-28,15,7.0,0.0162513542795232,1.0,0.0714285714285714
P2,703,Top Flite Women's 2014 XL Hybrid,2016-08-28,12,8.0,0.0130010834236186,-6.0,-0.3333333333333333
P2,728,LIJA Women's Eyelet Sleeveless Golf Polo,2016-08-28,12,8.0,0.0130010834236186,8.0,2.0
P2,775,Clicgear 8.0 Shoe Brush,2016-08-28,11,9.0,0.0119176598049837,7.0,1.75
P2,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,2016-08-28,10,10.0,0.0108342361863488,5.0,1.0
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-09-04,438,1.0,0.4850498338870432,13.0,0.0305882352941176
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-09-04,197,2.0,0.2181616832779623,-4.0,-0.0199004975124378
P2,116,Nike Men's Comfort 2 Slide,2016-09-04,19,3.0,0.0210409745293466,13.0,2.1666666666666665
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2016-09-04,15,4.0,0.0166112956810631,11.0,2.75
P2,906,Team Golf Tennessee Volunteers Putter Grip,2016-09-04,15,4.0,0.0166112956810631,11.0,2.75
P2,44,adidas Men's F10 Messi TRX FG Soccer Cleat,2016-09-04,14,5.0,0.0155038759689922,13.0,13.0
P2,572,TYR Boys' Team Digi Jammer,2016-09-04,14,5.0,0.0155038759689922,8.0,1.3333333333333333
P2,804,Glove It Women's Imperial Golf Glove,2016-09-04,14,5.0,0.0155038759689922,14.0,
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-09-04,12,6.0,0.0132890365448504,3.0,0.3333333333333333
P2,810,Glove It Women's Mod Oval Golf Glove,2016-09-04,11,7.0,0.0121816168327796,4.0,0.5714285714285714
P2,924,Glove It Urban Brick Golf Towel,2016-09-04,11,7.0,0.0121816168327796,5.0,0.8333333333333334
P2,792,Hirzl Men's Hybrid Golf Glove,2016-09-04,10,8.0,0.0110741971207087,2.0,0.25
P2,821,Titleist Pro V1 High Numbers Personalized Gol,2016-09-04,10,8.0,0.0110741971207087,-6.0,-0.375
P2,905,Team Golf Texas Longhorns Putter Grip,2016-09-04,10,8.0,0.0110741971207087,5.0,1.0
P2,926,Glove It Imperial Golf Towel,2016-09-04,10,8.0,0.0110741971207087,-12.0,-0.5454545454545454
P2,703,Top Flite Women's 2014 XL Hybrid,2016-09-04,9,9.0,0.0099667774086378,-3.0,-0.25
P2,897,Team Golf New England Patriots Putter Grip,2016-09-04,9,9.0,0.0099667774086378,7.0,3.5
P2,793,Hirzl Women's Hybrid Golf Glove,2016-09-04,8,10.0,0.0088593576965669,-7.0,-0.4666666666666667
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-09-04,8,10.0,0.0088593576965669,1.0,0.1428571428571428
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-09-11,412,1.0,0.4478260869565217,-26.0,-0.0593607305936073
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-09-11,222,2.0,0.2413043478260869,25.0,0.1269035532994923
P2,823,Titleist Pro V1x High Numbers Personalized Go,2016-09-11,18,3.0,0.0195652173913043,17.0,17.0
P2,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,2016-09-11,17,4.0,0.0184782608695652,12.0,2.4
P2,134,Nike Women's Legend V-Neck T-Shirt,2016-09-11,16,5.0,0.017391304347826,10.0,1.6666666666666667
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-09-11,15,6.0,0.0163043478260869,11.0,2.75
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-09-11,14,7.0,0.0152173913043478,10.0,2.5
P2,44,adidas Men's F10 Messi TRX FG Soccer Cleat,2016-09-11,13,8.0,0.0141304347826086,-1.0,-0.0714285714285714
P2,93,Under Armour Men's Tech II T-Shirt,2016-09-11,13,8.0,0.0141304347826086,13.0,
P2,825,Bridgestone e6 Straight Distance NFL Tennesse,2016-09-11,13,8.0,0.0141304347826086,13.0,
P2,567,adidas Men's Germany Black Crest Away Tee,2016-09-11,12,9.0,0.0130434782608695,12.0,
P2,565,adidas Youth Germany Black/Red Away Match Soc,2016-09-11,11,10.0,0.0119565217391304,8.0,2.6666666666666665
P2,778,Bag Boy Beverage Holder,2016-09-11,11,10.0,0.0119565217391304,8.0,2.6666666666666665
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-09-18,477,1.0,0.4789156626506024,65.0,0.1577669902912621
