Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Beginning_Inventory,Weekly_Capacity,Baseline_Available_Capacity,ABC_Class,Planning_Priority,Planning_Key
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-10-02,5,24.0,1083,157,B,2,P2|642|2016-10-02
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-10-09,16,33.0,1083,168,B,2,P2|642|2016-10-09
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-10-16,1,17.0,1083,104,B,2,P2|642|2016-10-16
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-10-23,12,16.0,1083,98,B,2,P2|642|2016-10-23
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-10-30,3,4.0,1083,197,B,2,P2|642|2016-10-30
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-11-06,14,33.0,1083,186,B,2,P2|642|2016-11-06
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-11-13,6,19.0,1083,232,B,2,P2|642|2016-11-13
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-11-20,18,13.0,1083,176,B,2,P2|642|2016-11-20
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-11-27,11,0.0,1083,135,B,2,P2|642|2016-11-27
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-12-04,7,33.0,1083,118,B,2,P2|642|2016-12-04
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-12-11,4,26.0,1083,145,B,2,P2|642|2016-12-11
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-12-18,8,22.0,1083,213,B,2,P2|642|2016-12-18
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-12-25,25,14.0,1083,124,B,2,P2|642|2016-12-25
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-01-01,1,33.0,1083,161,B,2,P2|642|2017-01-01
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-01-08,4,32.0,1083,252,B,2,P2|642|2017-01-08
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-01-15,1,28.0,1083,105,B,2,P2|642|2017-01-15
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-01-22,16,27.0,1083,119,B,2,P2|642|2017-01-22
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-01-29,0,33.0,1083,153,B,2,P2|642|2017-01-29
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-02-05,13,33.0,1083,96,B,2,P2|642|2017-02-05
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-02-12,9,20.0,1083,122,B,2,P2|642|2017-02-12
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-02-19,11,11.0,1083,186,B,2,P2|642|2017-02-19
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-02-26,7,33.0,1083,103,B,2,P2|642|2017-02-26
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-03-05,6,26.0,1083,38,B,2,P2|642|2017-03-05
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-03-12,8,20.0,1083,93,B,2,P2|642|2017-03-12
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-03-19,10,12.0,1083,208,B,2,P2|642|2017-03-19
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-03-26,15,33.0,1083,181,B,2,P2|642|2017-03-26
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-04-02,5,18.0,1083,147,B,2,P2|642|2017-04-02
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-04-09,5,13.0,1083,160,B,2,P2|642|2017-04-09
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-04-16,8,8.0,1083,244,B,2,P2|642|2017-04-16
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-04-23,11,33.0,1083,180,B,2,P2|642|2017-04-23
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-04-23,1,141.0,1083,180,C,1,P2|646|2017-04-23
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-04-30,5,140.0,1083,285,C,1,P2|646|2017-04-30
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-05-07,11,135.0,1083,287,C,1,P2|646|2017-05-07
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-05-14,14,124.0,1083,277,C,1,P2|646|2017-05-14
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-05-21,12,110.0,1083,262,C,1,P2|646|2017-05-21
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-05-28,11,98.0,1083,329,C,1,P2|646|2017-05-28
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-06-04,4,87.0,1083,237,C,1,P2|646|2017-06-04
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-06-11,14,83.0,1083,307,C,1,P2|646|2017-06-11
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-06-18,5,69.0,1083,317,C,1,P2|646|2017-06-18
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-06-25,9,64.0,1083,224,C,1,P2|646|2017-06-25
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-02,7,55.0,1083,207,C,1,P2|646|2017-07-02
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-09,3,48.0,1083,290,C,1,P2|646|2017-07-09
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-16,16,45.0,1083,359,C,1,P2|646|2017-07-16
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-23,7,29.0,1083,226,C,1,P2|646|2017-07-23
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-30,24,22.0,1083,322,C,1,P2|646|2017-07-30
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-08-06,11,0.0,1083,212,C,1,P2|646|2017-08-06
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-08-13,1,28.0,1083,309,C,1,P2|646|2017-08-13
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-08-20,7,27.0,1083,291,C,1,P2|646|2017-08-20
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-08-27,9,20.0,1083,270,C,1,P2|646|2017-08-27
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-09-03,21,11.0,1083,226,C,1,P2|646|2017-09-03
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-09-10,13,28.0,1083,233,C,1,P2|646|2017-09-10
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-09-17,2,15.0,1083,344,C,1,P2|646|2017-09-17
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-04-30,3,52.0,1083,285,C,1,P2|647|2017-04-30
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-05-07,6,49.0,1083,287,C,1,P2|647|2017-05-07
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-05-14,5,43.0,1083,277,C,1,P2|647|2017-05-14
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-05-21,5,38.0,1083,262,C,1,P2|647|2017-05-21
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-05-28,7,33.0,1083,329,C,1,P2|647|2017-05-28
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-06-04,2,26.0,1083,237,C,1,P2|647|2017-06-04
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-06-11,3,24.0,1083,307,C,1,P2|647|2017-06-11
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-06-18,3,21.0,1083,317,C,1,P2|647|2017-06-18
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-06-25,2,18.0,1083,224,C,1,P2|647|2017-06-25
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-02,3,16.0,1083,207,C,1,P2|647|2017-07-02
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-09,0,13.0,1083,290,C,1,P2|647|2017-07-09
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-16,3,13.0,1083,359,C,1,P2|647|2017-07-16
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-23,4,10.0,1083,226,C,1,P2|647|2017-07-23
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-30,3,6.0,1083,322,C,1,P2|647|2017-07-30
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-08-06,4,3.0,1083,212,C,1,P2|647|2017-08-06
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-08-13,4,0.0,1083,309,C,1,P2|647|2017-08-13
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-08-20,1,10.0,1083,291,C,1,P2|647|2017-08-20
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-08-27,5,9.0,1083,270,C,1,P2|647|2017-08-27
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-09-03,5,4.0,1083,226,C,1,P2|647|2017-09-03
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-09-10,2,0.0,1083,233,C,1,P2|647|2017-09-10
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-04-23,1,41.0,1083,180,C,1,P2|652|2017-04-23
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-04-30,1,40.0,1083,285,C,1,P2|652|2017-04-30
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-05-07,3,39.0,1083,287,C,1,P2|652|2017-05-07
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-05-14,3,36.0,1083,277,C,1,P2|652|2017-05-14
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-05-21,2,33.0,1083,262,C,1,P2|652|2017-05-21
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-05-28,5,31.0,1083,329,C,1,P2|652|2017-05-28
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-06-04,4,26.0,1083,237,C,1,P2|652|2017-06-04
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-06-11,4,22.0,1083,307,C,1,P2|652|2017-06-11
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-06-18,4,18.0,1083,317,C,1,P2|652|2017-06-18
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-06-25,1,14.0,1083,224,C,1,P2|652|2017-06-25
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-07-02,4,13.0,1083,207,C,1,P2|652|2017-07-02
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-07-09,2,9.0,1083,290,C,1,P2|652|2017-07-09
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-07-16,3,8.0,1083,359,C,1,P2|652|2017-07-16
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-07-23,6,5.0,1083,226,C,1,P2|652|2017-07-23
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-07-30,2,0.0,1083,322,C,1,P2|652|2017-07-30
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-08-06,1,0.0,1083,212,C,1,P2|652|2017-08-06
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-08-13,1,8.0,1083,309,C,1,P2|652|2017-08-13
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-08-20,2,7.0,1083,291,C,1,P2|652|2017-08-20
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-08-27,4,5.0,1083,270,C,1,P2|652|2017-08-27
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-09-03,3,1.0,1083,226,C,1,P2|652|2017-09-03
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-09-10,2,8.0,1083,233,C,1,P2|652|2017-09-10
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-04-23,2,61.0,1083,180,C,1,P2|666|2017-04-23
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-04-30,5,59.0,1083,285,C,1,P2|666|2017-04-30
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-05-07,2,54.0,1083,287,C,1,P2|666|2017-05-07
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-05-14,3,52.0,1083,277,C,1,P2|666|2017-05-14
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-05-21,3,49.0,1083,262,C,1,P2|666|2017-05-21
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-05-28,3,46.0,1083,329,C,1,P2|666|2017-05-28
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-06-04,4,43.0,1083,237,C,1,P2|666|2017-06-04
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-06-11,6,39.0,1083,307,C,1,P2|666|2017-06-11
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-06-18,7,33.0,1083,317,C,1,P2|666|2017-06-18
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-06-25,5,26.0,1083,224,C,1,P2|666|2017-06-25
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-07-02,3,21.0,1083,207,C,1,P2|666|2017-07-02
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-07-09,5,18.0,1083,290,C,1,P2|666|2017-07-09
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-07-16,3,13.0,1083,359,C,1,P2|666|2017-07-16
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-07-23,6,10.0,1083,226,C,1,P2|666|2017-07-23
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-07-30,5,4.0,1083,322,C,1,P2|666|2017-07-30
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-08-06,4,0.0,1083,212,C,1,P2|666|2017-08-06
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-08-13,3,12.0,1083,309,C,1,P2|666|2017-08-13
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-08-20,7,9.0,1083,291,C,1,P2|666|2017-08-20
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-08-27,4,2.0,1083,270,C,1,P2|666|2017-08-27
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-09-03,2,0.0,1083,226,C,1,P2|666|2017-09-03
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-09-10,3,12.0,1083,233,C,1,P2|666|2017-09-10
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-04-30,5,49.0,1083,285,C,1,P2|671|2017-04-30
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-05-07,3,44.0,1083,287,C,1,P2|671|2017-05-07
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-05-14,4,41.0,1083,277,C,1,P2|671|2017-05-14
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-05-21,4,37.0,1083,262,C,1,P2|671|2017-05-21
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-05-28,4,33.0,1083,329,C,1,P2|671|2017-05-28
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-06-04,3,29.0,1083,237,C,1,P2|671|2017-06-04
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-06-11,2,26.0,1083,307,C,1,P2|671|2017-06-11
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-06-18,3,24.0,1083,317,C,1,P2|671|2017-06-18
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-06-25,3,21.0,1083,224,C,1,P2|671|2017-06-25
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-07-02,2,18.0,1083,207,C,1,P2|671|2017-07-02
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-07-09,5,16.0,1083,290,C,1,P2|671|2017-07-09
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-07-16,4,11.0,1083,359,C,1,P2|671|2017-07-16
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-07-23,4,10.0,1083,226,C,1,P2|671|2017-07-23
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-07-30,4,6.0,1083,322,C,1,P2|671|2017-07-30
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-08-06,3,2.0,1083,212,C,1,P2|671|2017-08-06
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-08-13,5,0.0,1083,309,C,1,P2|671|2017-08-13
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-08-20,3,10.0,1083,291,C,1,P2|671|2017-08-20
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-08-27,2,7.0,1083,270,C,1,P2|671|2017-08-27
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-09-03,1,5.0,1083,226,C,1,P2|671|2017-09-03
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-09-10,1,4.0,1083,233,C,1,P2|671|2017-09-10
P2,677,TaylorMade White Smoke IN-12 Putter,2017-04-30,7,145.0,1083,285,C,1,P2|677|2017-04-30
P2,677,TaylorMade White Smoke IN-12 Putter,2017-05-07,3,138.0,1083,287,C,1,P2|677|2017-05-07
P2,677,TaylorMade White Smoke IN-12 Putter,2017-05-14,17,135.0,1083,277,C,1,P2|677|2017-05-14
P2,677,TaylorMade White Smoke IN-12 Putter,2017-05-21,17,118.0,1083,262,C,1,P2|677|2017-05-21
P2,677,TaylorMade White Smoke IN-12 Putter,2017-05-28,1,101.0,1083,329,C,1,P2|677|2017-05-28
P2,677,TaylorMade White Smoke IN-12 Putter,2017-06-04,14,100.0,1083,237,C,1,P2|677|2017-06-04
P2,677,TaylorMade White Smoke IN-12 Putter,2017-06-11,3,86.0,1083,307,C,1,P2|677|2017-06-11
P2,677,TaylorMade White Smoke IN-12 Putter,2017-06-18,10,83.0,1083,317,C,1,P2|677|2017-06-18
P2,677,TaylorMade White Smoke IN-12 Putter,2017-06-25,8,73.0,1083,224,C,1,P2|677|2017-06-25
P2,677,TaylorMade White Smoke IN-12 Putter,2017-07-02,12,65.0,1083,207,C,1,P2|677|2017-07-02
P2,677,TaylorMade White Smoke IN-12 Putter,2017-07-09,12,53.0,1083,290,C,1,P2|677|2017-07-09
P2,677,TaylorMade White Smoke IN-12 Putter,2017-07-16,4,41.0,1083,359,C,1,P2|677|2017-07-16
P2,677,TaylorMade White Smoke IN-12 Putter,2017-07-23,6,37.0,1083,226,C,1,P2|677|2017-07-23
P2,677,TaylorMade White Smoke IN-12 Putter,2017-07-30,9,31.0,1083,322,C,1,P2|677|2017-07-30
P2,677,TaylorMade White Smoke IN-12 Putter,2017-08-06,16,22.0,1083,212,C,1,P2|677|2017-08-06
P2,677,TaylorMade White Smoke IN-12 Putter,2017-08-13,15,6.0,1083,309,C,1,P2|677|2017-08-13
P2,677,TaylorMade White Smoke IN-12 Putter,2017-08-20,12,29.0,1083,291,C,1,P2|677|2017-08-20
P2,677,TaylorMade White Smoke IN-12 Putter,2017-08-27,6,17.0,1083,270,C,1,P2|677|2017-08-27
P2,677,TaylorMade White Smoke IN-12 Putter,2017-09-03,8,11.0,1083,226,C,1,P2|677|2017-09-03
P2,677,TaylorMade White Smoke IN-12 Putter,2017-09-10,13,3.0,1083,233,C,1,P2|677|2017-09-10
P2,691,MDGolf Pittsburgh Penguins Putter,2017-04-23,8,109.0,1083,180,C,1,P2|691|2017-04-23
P2,691,MDGolf Pittsburgh Penguins Putter,2017-04-30,7,101.0,1083,285,C,1,P2|691|2017-04-30
P2,691,MDGolf Pittsburgh Penguins Putter,2017-05-07,2,94.0,1083,287,C,1,P2|691|2017-05-07
P2,691,MDGolf Pittsburgh Penguins Putter,2017-05-14,8,92.0,1083,277,C,1,P2|691|2017-05-14
P2,691,MDGolf Pittsburgh Penguins Putter,2017-05-21,5,84.0,1083,262,C,1,P2|691|2017-05-21
P2,691,MDGolf Pittsburgh Penguins Putter,2017-05-28,8,79.0,1083,329,C,1,P2|691|2017-05-28
P2,691,MDGolf Pittsburgh Penguins Putter,2017-06-04,1,71.0,1083,237,C,1,P2|691|2017-06-04
P2,691,MDGolf Pittsburgh Penguins Putter,2017-06-11,6,70.0,1083,307,C,1,P2|691|2017-06-11
P2,691,MDGolf Pittsburgh Penguins Putter,2017-06-18,2,64.0,1083,317,C,1,P2|691|2017-06-18
P2,691,MDGolf Pittsburgh Penguins Putter,2017-06-25,9,62.0,1083,224,C,1,P2|691|2017-06-25
P2,691,MDGolf Pittsburgh Penguins Putter,2017-07-02,3,53.0,1083,207,C,1,P2|691|2017-07-02
P2,691,MDGolf Pittsburgh Penguins Putter,2017-07-09,4,50.0,1083,290,C,1,P2|691|2017-07-09
P2,691,MDGolf Pittsburgh Penguins Putter,2017-07-16,5,46.0,1083,359,C,1,P2|691|2017-07-16
P2,691,MDGolf Pittsburgh Penguins Putter,2017-07-23,12,41.0,1083,226,C,1,P2|691|2017-07-23
P2,691,MDGolf Pittsburgh Penguins Putter,2017-07-30,4,29.0,1083,322,C,1,P2|691|2017-07-30
P2,691,MDGolf Pittsburgh Penguins Putter,2017-08-06,13,25.0,1083,212,C,1,P2|691|2017-08-06
P2,691,MDGolf Pittsburgh Penguins Putter,2017-08-13,16,22.0,1083,309,C,1,P2|691|2017-08-13
P2,691,MDGolf Pittsburgh Penguins Putter,2017-08-20,7,6.0,1083,291,C,1,P2|691|2017-08-20
P2,691,MDGolf Pittsburgh Penguins Putter,2017-08-27,9,0.0,1083,270,C,1,P2|691|2017-08-27
P2,691,MDGolf Pittsburgh Penguins Putter,2017-09-03,16,0.0,1083,226,C,1,P2|691|2017-09-03
P2,703,Top Flite Women's 2014 XL Hybrid,2015-01-11,8,111.0,1083,249,C,1,P2|703|2015-01-11
P2,703,Top Flite Women's 2014 XL Hybrid,2015-01-18,4,103.0,1083,64,C,1,P2|703|2015-01-18
P2,703,Top Flite Women's 2014 XL Hybrid,2015-01-25,4,99.0,1083,167,C,1,P2|703|2015-01-25
P2,703,Top Flite Women's 2014 XL Hybrid,2015-02-01,2,95.0,1083,93,C,1,P2|703|2015-02-01
P2,703,Top Flite Women's 2014 XL Hybrid,2015-02-08,9,93.0,1083,203,C,1,P2|703|2015-02-08
P2,703,Top Flite Women's 2014 XL Hybrid,2015-02-15,15,84.0,1083,178,C,1,P2|703|2015-02-15
P2,703,Top Flite Women's 2014 XL Hybrid,2015-02-22,3,69.0,1083,95,C,1,P2|703|2015-02-22
P2,703,Top Flite Women's 2014 XL Hybrid,2015-03-01,5,66.0,1083,93,C,1,P2|703|2015-03-01
P2,703,Top Flite Women's 2014 XL Hybrid,2015-03-08,0,61.0,1083,47,C,1,P2|703|2015-03-08
P2,703,Top Flite Women's 2014 XL Hybrid,2015-03-15,2,61.0,1083,224,C,1,P2|703|2015-03-15
P2,703,Top Flite Women's 2014 XL Hybrid,2015-03-22,3,59.0,1083,110,C,1,P2|703|2015-03-22
P2,703,Top Flite Women's 2014 XL Hybrid,2015-03-29,5,56.0,1083,63,C,1,P2|703|2015-03-29
P2,703,Top Flite Women's 2014 XL Hybrid,2015-04-05,10,51.0,1083,124,C,1,P2|703|2015-04-05
P2,703,Top Flite Women's 2014 XL Hybrid,2015-04-12,4,41.0,1083,64,C,1,P2|703|2015-04-12
P2,703,Top Flite Women's 2014 XL Hybrid,2015-04-19,17,37.0,1083,125,C,1,P2|703|2015-04-19
P2,703,Top Flite Women's 2014 XL Hybrid,2015-04-26,8,20.0,1083,288,C,1,P2|703|2015-04-26
P2,703,Top Flite Women's 2014 XL Hybrid,2015-05-03,5,22.0,1083,119,C,1,P2|703|2015-05-03
P2,703,Top Flite Women's 2014 XL Hybrid,2015-05-10,9,17.0,1083,143,C,1,P2|703|2015-05-10
P2,703,Top Flite Women's 2014 XL Hybrid,2015-05-17,5,8.0,1083,145,C,1,P2|703|2015-05-17
P2,703,Top Flite Women's 2014 XL Hybrid,2015-05-24,9,3.0,1083,121,C,1,P2|703|2015-05-24
P2,703,Top Flite Women's 2014 XL Hybrid,2015-05-31,5,22.0,1083,48,C,1,P2|703|2015-05-31
P2,703,Top Flite Women's 2014 XL Hybrid,2015-06-07,9,17.0,1083,184,C,1,P2|703|2015-06-07
P2,703,Top Flite Women's 2014 XL Hybrid,2015-06-14,18,8.0,1083,256,C,1,P2|703|2015-06-14
P2,703,Top Flite Women's 2014 XL Hybrid,2015-06-21,5,0.0,1083,196,C,1,P2|703|2015-06-21
P2,703,Top Flite Women's 2014 XL Hybrid,2015-06-28,9,22.0,1083,183,C,1,P2|703|2015-06-28
P2,703,Top Flite Women's 2014 XL Hybrid,2015-07-05,0,13.0,1083,139,C,1,P2|703|2015-07-05
P2,703,Top Flite Women's 2014 XL Hybrid,2015-07-12,29,13.0,1083,89,C,1,P2|703|2015-07-12
P2,703,Top Flite Women's 2014 XL Hybrid,2015-07-19,7,0.0,1083,87,C,1,P2|703|2015-07-19
P2,703,Top Flite Women's 2014 XL Hybrid,2015-07-26,4,22.0,1083,132,C,1,P2|703|2015-07-26
P2,703,Top Flite Women's 2014 XL Hybrid,2015-08-02,8,18.0,1083,148,C,1,P2|703|2015-08-02
P2,703,Top Flite Women's 2014 XL Hybrid,2015-08-09,12,10.0,1083,184,C,1,P2|703|2015-08-09
P2,703,Top Flite Women's 2014 XL Hybrid,2015-08-16,15,0.0,1083,113,C,1,P2|703|2015-08-16
P2,703,Top Flite Women's 2014 XL Hybrid,2015-08-23,15,22.0,1083,168,C,1,P2|703|2015-08-23
P2,703,Top Flite Women's 2014 XL Hybrid,2015-08-30,3,7.0,1083,125,C,1,P2|703|2015-08-30
P2,703,Top Flite Women's 2014 XL Hybrid,2015-09-06,0,4.0,1083,181,C,1,P2|703|2015-09-06
P2,703,Top Flite Women's 2014 XL Hybrid,2015-09-13,0,4.0,1083,240,C,1,P2|703|2015-09-13
P2,703,Top Flite Women's 2014 XL Hybrid,2015-09-20,3,22.0,1083,116,C,1,P2|703|2015-09-20
P2,703,Top Flite Women's 2014 XL Hybrid,2015-09-27,10,19.0,1083,35,C,1,P2|703|2015-09-27
P2,703,Top Flite Women's 2014 XL Hybrid,2015-10-04,8,9.0,1083,240,C,1,P2|703|2015-10-04
P2,703,Top Flite Women's 2014 XL Hybrid,2015-10-11,8,1.0,1083,116,C,1,P2|703|2015-10-11
P2,703,Top Flite Women's 2014 XL Hybrid,2015-10-18,10,22.0,1083,53,C,1,P2|703|2015-10-18
P2,703,Top Flite Women's 2014 XL Hybrid,2015-10-25,5,12.0,1083,220,C,1,P2|703|2015-10-25
P2,703,Top Flite Women's 2014 XL Hybrid,2015-11-01,5,7.0,1083,186,C,1,P2|703|2015-11-01
P2,703,Top Flite Women's 2014 XL Hybrid,2015-11-08,7,2.0,1083,125,C,1,P2|703|2015-11-08
P2,703,Top Flite Women's 2014 XL Hybrid,2015-11-15,3,22.0,1083,113,C,1,P2|703|2015-11-15
P2,703,Top Flite Women's 2014 XL Hybrid,2015-11-22,18,19.0,1083,124,C,1,P2|703|2015-11-22
P2,703,Top Flite Women's 2014 XL Hybrid,2015-11-29,4,1.0,1083,225,C,1,P2|703|2015-11-29
P2,703,Top Flite Women's 2014 XL Hybrid,2015-12-06,11,0.0,1083,124,C,1,P2|703|2015-12-06
P2,703,Top Flite Women's 2014 XL Hybrid,2015-12-13,1,22.0,1083,232,C,1,P2|703|2015-12-13
P2,703,Top Flite Women's 2014 XL Hybrid,2015-12-20,13,21.0,1083,141,C,1,P2|703|2015-12-20
P2,703,Top Flite Women's 2014 XL Hybrid,2015-12-27,5,8.0,1083,83,C,1,P2|703|2015-12-27
P2,703,Top Flite Women's 2014 XL Hybrid,2016-01-03,2,3.0,1083,127,C,1,P2|703|2016-01-03
P2,703,Top Flite Women's 2014 XL Hybrid,2016-01-10,7,22.0,1083,150,C,1,P2|703|2016-01-10
