Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Demand_Rank,Demand_Last_Week,Demand_Change,Demand_Growth,Plant_Weekly_Demand,Demand_Contribution,Demand_Contribution_Pct,Cumulative_Contribution
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2015-11-22,13,6.0,14.0,-1.0,-0.07142857142857142,959,0.013555787278415016,1.36,0.7267987486965589
P2,565,adidas Youth Germany Black/Red Away Match Soc,2015-11-22,13,6.0,5.0,8.0,1.6,959,0.013555787278415016,1.36,0.7403545359749739
P2,567,adidas Men's Germany Black Crest Away Tee,2015-11-22,13,6.0,2.0,11.0,5.5,959,0.013555787278415016,1.36,0.7539103232533889
P2,823,Titleist Pro V1x High Numbers Personalized Go,2015-11-22,13,6.0,11.0,2.0,0.18181818181818182,959,0.013555787278415016,1.36,0.7674661105318039
P2,825,Bridgestone e6 Straight Distance NFL Tennesse,2015-11-22,13,6.0,8.0,5.0,0.625,959,0.013555787278415016,1.36,0.7810218978102189
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-11-22,12,7.0,14.0,-2.0,-0.14285714285714285,959,0.01251303441084463,1.25,0.7935349322210636
P2,926,Glove It Imperial Golf Towel,2015-11-22,12,7.0,10.0,2.0,0.2,959,0.01251303441084463,1.25,0.8060479666319083
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2015-11-22,11,8.0,0.0,11.0,,959,0.011470281543274244,1.15,0.8175182481751825
P2,886,Team Golf San Francisco Giants Putter Grip,2015-11-22,11,8.0,19.0,-8.0,-0.42105263157894735,959,0.011470281543274244,1.15,0.8289885297184567
P2,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,2015-11-22,11,8.0,4.0,7.0,1.75,959,0.011470281543274244,1.15,0.8404588112617309
P2,771,Clicgear Rovic Cooler Bag,2015-11-22,10,9.0,13.0,-3.0,-0.23076923076923078,959,0.010427528675703858,1.04,0.8508863399374348
P2,810,Glove It Women's Mod Oval Golf Glove,2015-11-22,10,9.0,11.0,-1.0,-0.09090909090909091,959,0.010427528675703858,1.04,0.8613138686131386
P2,906,Team Golf Tennessee Volunteers Putter Grip,2015-11-22,10,9.0,0.0,10.0,,959,0.010427528675703858,1.04,0.8717413972888425
P2,116,Nike Men's Comfort 2 Slide,2015-11-22,9,10.0,8.0,1.0,0.125,959,0.009384775808133473,0.94,0.8811261730969759
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-11-22,9,10.0,17.0,-8.0,-0.47058823529411764,959,0.009384775808133473,0.94,0.8905109489051095
P2,728,LIJA Women's Eyelet Sleeveless Golf Polo,2015-11-22,9,10.0,0.0,9.0,,959,0.009384775808133473,0.94,0.899895724713243
P2,775,Clicgear 8.0 Shoe Brush,2015-11-22,9,10.0,14.0,-5.0,-0.35714285714285715,959,0.009384775808133473,0.94,0.9092805005213764
P2,792,Hirzl Men's Hybrid Golf Glove,2015-11-22,9,10.0,1.0,8.0,8.0,959,0.009384775808133473,0.94,0.9186652763295099
P2,924,Glove It Urban Brick Golf Towel,2015-11-22,9,10.0,1.0,8.0,8.0,959,0.009384775808133473,0.94,0.9280500521376434
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2015-11-29,367,1.0,405.0,-38.0,-0.09382716049382717,858,0.42773892773892774,42.77,0.42773892773892774
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2015-11-29,223,2.0,226.0,-3.0,-0.01327433628318584,858,0.25990675990675993,25.99,0.6876456876456877
P2,886,Team Golf San Francisco Giants Putter Grip,2015-11-29,25,3.0,11.0,14.0,1.2727272727272727,858,0.029137529137529136,2.91,0.7167832167832168
P2,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,2015-11-29,19,4.0,11.0,8.0,0.7272727272727273,858,0.022144522144522144,2.21,0.738927738927739
P2,775,Clicgear 8.0 Shoe Brush,2015-11-29,17,5.0,9.0,8.0,0.8888888888888888,858,0.019813519813519812,1.98,0.7587412587412588
P2,804,Glove It Women's Imperial Golf Glove,2015-11-29,14,6.0,6.0,8.0,1.3333333333333333,858,0.016317016317016316,1.63,0.7750582750582751
P2,116,Nike Men's Comfort 2 Slide,2015-11-29,13,7.0,9.0,4.0,0.4444444444444444,858,0.015151515151515152,1.52,0.7902097902097902
P2,885,Team Golf St. Louis Cardinals Putter Grip,2015-11-29,12,8.0,5.0,7.0,1.4,858,0.013986013986013986,1.4,0.8041958041958043
P2,926,Glove It Imperial Golf Towel,2015-11-29,12,8.0,12.0,0.0,0.0,858,0.013986013986013986,1.4,0.8181818181818182
P2,821,Titleist Pro V1 High Numbers Personalized Gol,2015-11-29,11,9.0,6.0,5.0,0.8333333333333334,858,0.01282051282051282,1.28,0.831002331002331
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2015-11-29,10,10.0,13.0,-3.0,-0.23076923076923078,858,0.011655011655011656,1.17,0.8426573426573427
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2015-12-06,441,1.0,367.0,74.0,0.2016348773841962,959,0.45985401459854014,45.99,0.45985401459854014
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2015-12-06,228,2.0,223.0,5.0,0.02242152466367713,959,0.23774765380604795,23.77,0.697601668404588
P2,804,Glove It Women's Imperial Golf Glove,2015-12-06,19,3.0,14.0,5.0,0.35714285714285715,959,0.01981230448383733,1.98,0.7174139728884255
P2,825,Bridgestone e6 Straight Distance NFL Tennesse,2015-12-06,19,3.0,3.0,16.0,5.333333333333333,959,0.01981230448383733,1.98,0.7372262773722628
P2,905,Team Golf Texas Longhorns Putter Grip,2015-12-06,17,4.0,7.0,10.0,1.4285714285714286,959,0.017726798748696558,1.77,0.7549530761209593
P2,924,Glove It Urban Brick Golf Towel,2015-12-06,17,4.0,7.0,10.0,1.4285714285714286,959,0.017726798748696558,1.77,0.7726798748696558
P2,93,Under Armour Men's Tech II T-Shirt,2015-12-06,15,5.0,3.0,12.0,4.0,959,0.01564129301355579,1.56,0.7883211678832116
P2,823,Titleist Pro V1x High Numbers Personalized Go,2015-12-06,15,5.0,2.0,13.0,6.5,959,0.01564129301355579,1.56,0.8039624608967675
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-12-06,14,6.0,3.0,11.0,3.6666666666666665,959,0.014598540145985401,1.46,0.8185610010427529
P2,818,Titleist Pro V1x Golf Balls,2015-12-06,14,6.0,8.0,6.0,0.75,959,0.014598540145985401,1.46,0.8331595411887383
P2,835,Bridgestone e6 Straight Distance NFL Carolina,2015-12-06,14,6.0,5.0,9.0,1.8,959,0.014598540145985401,1.46,0.8477580813347236
P2,728,LIJA Women's Eyelet Sleeveless Golf Polo,2015-12-06,12,7.0,4.0,8.0,2.0,959,0.01251303441084463,1.25,0.8602711157455682
P2,565,adidas Youth Germany Black/Red Away Match Soc,2015-12-06,11,8.0,9.0,2.0,0.2222222222222222,959,0.011470281543274244,1.15,0.8717413972888425
P2,703,Top Flite Women's 2014 XL Hybrid,2015-12-06,11,8.0,4.0,7.0,1.75,959,0.011470281543274244,1.15,0.8832116788321168
P2,821,Titleist Pro V1 High Numbers Personalized Gol,2015-12-06,10,9.0,11.0,-1.0,-0.09090909090909091,959,0.010427528675703858,1.04,0.8936392075078207
P2,793,Hirzl Women's Hybrid Golf Glove,2015-12-06,9,10.0,6.0,3.0,0.5,959,0.009384775808133473,0.94,0.9030239833159541
P2,926,Glove It Imperial Golf Towel,2015-12-06,9,10.0,12.0,-3.0,-0.25,959,0.009384775808133473,0.94,0.9124087591240876
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2015-12-13,371,1.0,441.0,-70.0,-0.15873015873015872,851,0.43595769682726204,43.6,0.43595769682726204
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2015-12-13,195,2.0,228.0,-33.0,-0.14473684210526316,851,0.2291421856639248,22.91,0.6650998824911869
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-12-13,21,3.0,5.0,16.0,3.2,851,0.024676850763807285,2.47,0.6897767332549941
P2,44,adidas Men's F10 Messi TRX FG Soccer Cleat,2015-12-13,18,4.0,8.0,10.0,1.25,851,0.021151586368977675,2.12,0.7109283196239718
P2,116,Nike Men's Comfort 2 Slide,2015-12-13,16,5.0,0.0,16.0,,851,0.01880141010575793,1.88,0.7297297297297297
P2,793,Hirzl Women's Hybrid Golf Glove,2015-12-13,16,5.0,9.0,7.0,0.7777777777777778,851,0.01880141010575793,1.88,0.7485311398354877
P2,728,LIJA Women's Eyelet Sleeveless Golf Polo,2015-12-13,14,6.0,12.0,2.0,0.16666666666666666,851,0.01645123384253819,1.65,0.7649823736780259
P2,792,Hirzl Men's Hybrid Golf Glove,2015-12-13,13,7.0,0.0,13.0,,851,0.01527614571092832,1.53,0.7802585193889542
P2,37,adidas Kids' F5 Messi FG Soccer Cleat,2015-12-13,12,8.0,5.0,7.0,1.4,851,0.01410105757931845,1.41,0.7943595769682726
P2,778,Bag Boy Beverage Holder,2015-12-13,12,8.0,2.0,10.0,5.0,851,0.01410105757931845,1.41,0.8084606345475911
P2,924,Glove It Urban Brick Golf Towel,2015-12-13,12,8.0,17.0,-5.0,-0.29411764705882354,851,0.01410105757931845,1.41,0.8225616921269095
P2,822,Titleist Pro V1x High Numbers Golf Balls,2015-12-13,11,9.0,1.0,10.0,10.0,851,0.012925969447708578,1.29,0.8354876615746181
P2,825,Bridgestone e6 Straight Distance NFL Tennesse,2015-12-13,11,9.0,19.0,-8.0,-0.42105263157894735,851,0.012925969447708578,1.29,0.8484136310223267
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2015-12-13,10,10.0,14.0,-4.0,-0.2857142857142857,851,0.011750881316098707,1.18,0.8601645123384254
P2,565,adidas Youth Germany Black/Red Away Match Soc,2015-12-13,10,10.0,11.0,-1.0,-0.09090909090909091,851,0.011750881316098707,1.18,0.8719153936545241
P2,804,Glove It Women's Imperial Golf Glove,2015-12-13,10,10.0,19.0,-9.0,-0.47368421052631576,851,0.011750881316098707,1.18,0.8836662749706228
P2,906,Team Golf Tennessee Volunteers Putter Grip,2015-12-13,10,10.0,6.0,4.0,0.6666666666666666,851,0.011750881316098707,1.18,0.8954171562867215
P2,926,Glove It Imperial Golf Towel,2015-12-13,10,10.0,9.0,1.0,0.1111111111111111,851,0.011750881316098707,1.18,0.9071680376028202
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2015-12-20,381,1.0,371.0,10.0,0.026954177897574125,942,0.40445859872611467,40.45,0.40445859872611467
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2015-12-20,238,2.0,195.0,43.0,0.2205128205128205,942,0.2526539278131635,25.27,0.6571125265392781
P2,835,Bridgestone e6 Straight Distance NFL Carolina,2015-12-20,17,3.0,2.0,15.0,7.5,942,0.018046709129511677,1.8,0.6751592356687899
P2,804,Glove It Women's Imperial Golf Glove,2015-12-20,16,4.0,10.0,6.0,0.6,942,0.016985138004246284,1.7,0.6921443736730362
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2015-12-20,15,5.0,0.0,15.0,,942,0.01592356687898089,1.59,0.708067940552017
P2,778,Bag Boy Beverage Holder,2015-12-20,14,6.0,12.0,2.0,0.16666666666666666,942,0.014861995753715499,1.49,0.7229299363057325
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2015-12-20,14,6.0,2.0,12.0,6.0,942,0.014861995753715499,1.49,0.737791932059448
P2,703,Top Flite Women's 2014 XL Hybrid,2015-12-20,13,7.0,1.0,12.0,12.0,942,0.013800424628450107,1.38,0.7515923566878981
P2,116,Nike Men's Comfort 2 Slide,2015-12-20,12,8.0,16.0,-4.0,-0.25,942,0.012738853503184714,1.27,0.7643312101910829
P2,134,Nike Women's Legend V-Neck T-Shirt,2015-12-20,12,8.0,21.0,-9.0,-0.42857142857142855,942,0.012738853503184714,1.27,0.7770700636942676
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-12-20,12,8.0,2.0,10.0,5.0,942,0.012738853503184714,1.27,0.7898089171974523
P2,775,Clicgear 8.0 Shoe Brush,2015-12-20,12,8.0,6.0,6.0,1.0,942,0.012738853503184714,1.27,0.802547770700637
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-12-20,12,8.0,1.0,11.0,11.0,942,0.012738853503184714,1.27,0.8152866242038217
P2,886,Team Golf San Francisco Giants Putter Grip,2015-12-20,12,8.0,3.0,9.0,3.0,942,0.012738853503184714,1.27,0.8280254777070064
P2,792,Hirzl Men's Hybrid Golf Glove,2015-12-20,11,9.0,13.0,-2.0,-0.15384615384615385,942,0.01167728237791932,1.17,0.8397027600849257
P2,818,Titleist Pro V1x Golf Balls,2015-12-20,11,9.0,5.0,6.0,1.2,942,0.01167728237791932,1.17,0.851380042462845
P2,565,adidas Youth Germany Black/Red Away Match Soc,2015-12-20,10,10.0,10.0,0.0,0.0,942,0.010615711252653927,1.06,0.861995753715499
P2,567,adidas Men's Germany Black Crest Away Tee,2015-12-20,10,10.0,5.0,5.0,1.0,942,0.010615711252653927,1.06,0.8726114649681529
P2,793,Hirzl Women's Hybrid Golf Glove,2015-12-20,10,10.0,16.0,-6.0,-0.375,942,0.010615711252653927,1.06,0.8832271762208068
P2,905,Team Golf Texas Longhorns Putter Grip,2015-12-20,10,10.0,2.0,8.0,4.0,942,0.010615711252653927,1.06,0.8938428874734607
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2015-12-27,495,1.0,381.0,114.0,0.2992125984251969,1000,0.495,49.5,0.495
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2015-12-27,237,2.0,238.0,-1.0,-0.004201680672268907,1000,0.237,23.7,0.732
P2,572,TYR Boys' Team Digi Jammer,2015-12-27,17,3.0,1.0,16.0,16.0,1000,0.017,1.7,0.749
P2,565,adidas Youth Germany Black/Red Away Match Soc,2015-12-27,16,4.0,10.0,6.0,0.6,1000,0.016,1.6,0.765
P2,885,Team Golf St. Louis Cardinals Putter Grip,2015-12-27,16,4.0,5.0,11.0,2.2,1000,0.016,1.6,0.781
P2,906,Team Golf Tennessee Volunteers Putter Grip,2015-12-27,15,5.0,9.0,6.0,0.6666666666666666,1000,0.015,1.5,0.796
P2,37,adidas Kids' F5 Messi FG Soccer Cleat,2015-12-27,13,6.0,9.0,4.0,0.4444444444444444,1000,0.013,1.3,0.8089999999999999
P2,924,Glove It Urban Brick Golf Towel,2015-12-27,13,6.0,8.0,5.0,0.625,1000,0.013,1.3,0.822
P2,93,Under Armour Men's Tech II T-Shirt,2015-12-27,12,7.0,5.0,7.0,1.4,1000,0.012,1.2,0.834
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-12-27,12,7.0,12.0,0.0,0.0,1000,0.012,1.2,0.846
P2,823,Titleist Pro V1x High Numbers Personalized Go,2015-12-27,12,7.0,1.0,11.0,11.0,1000,0.012,1.2,0.858
P2,792,Hirzl Men's Hybrid Golf Glove,2015-12-27,11,8.0,11.0,0.0,0.0,1000,0.011,1.1,0.869
P2,822,Titleist Pro V1x High Numbers Golf Balls,2015-12-27,9,9.0,9.0,0.0,0.0,1000,0.009,0.9,0.878
P2,804,Glove It Women's Imperial Golf Glove,2015-12-27,8,10.0,16.0,-8.0,-0.5,1000,0.008,0.8,0.886
P2,821,Titleist Pro V1 High Numbers Personalized Gol,2015-12-27,8,10.0,6.0,2.0,0.3333333333333333,1000,0.008,0.8,0.894
P2,897,Team Golf New England Patriots Putter Grip,2015-12-27,8,10.0,0.0,8.0,,1000,0.008,0.8,0.902
P2,926,Glove It Imperial Golf Towel,2015-12-27,8,10.0,7.0,1.0,0.14285714285714285,1000,0.008,0.8,0.91
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-01-03,479,1.0,495.0,-16.0,-0.03232323232323232,956,0.5010460251046025,50.1,0.5010460251046025
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-01-03,236,2.0,237.0,-1.0,-0.004219409282700422,956,0.24686192468619247,24.69,0.747907949790795
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-01-03,22,3.0,16.0,6.0,0.375,956,0.02301255230125523,2.3,0.7709205020920502
P2,804,Glove It Women's Imperial Golf Glove,2016-01-03,13,4.0,8.0,5.0,0.625,956,0.013598326359832637,1.36,0.7845188284518828
P2,823,Titleist Pro V1x High Numbers Personalized Go,2016-01-03,13,4.0,12.0,1.0,0.08333333333333333,956,0.013598326359832637,1.36,0.7981171548117155
P2,825,Bridgestone e6 Straight Distance NFL Tennesse,2016-01-03,13,4.0,4.0,9.0,2.25,956,0.013598326359832637,1.36,0.8117154811715481
P2,116,Nike Men's Comfort 2 Slide,2016-01-03,12,5.0,3.0,9.0,3.0,956,0.012552301255230125,1.26,0.8242677824267782
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-01-03,12,5.0,2.0,10.0,5.0,956,0.012552301255230125,1.26,0.8368200836820083
P2,897,Team Golf New England Patriots Putter Grip,2016-01-03,12,5.0,8.0,4.0,0.5,956,0.012552301255230125,1.26,0.8493723849372385
P2,567,adidas Men's Germany Black Crest Away Tee,2016-01-03,10,6.0,4.0,6.0,1.5,956,0.010460251046025104,1.05,0.8598326359832636
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-01-03,10,6.0,12.0,-2.0,-0.16666666666666666,956,0.010460251046025104,1.05,0.8702928870292888
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-01-03,9,7.0,5.0,4.0,0.8,956,0.009414225941422594,0.94,0.8797071129707112
P2,728,LIJA Women's Eyelet Sleeveless Golf Polo,2016-01-03,9,7.0,4.0,5.0,1.25,956,0.009414225941422594,0.94,0.8891213389121339
P2,818,Titleist Pro V1x Golf Balls,2016-01-03,9,7.0,1.0,8.0,8.0,956,0.009414225941422594,0.94,0.8985355648535565
P2,565,adidas Youth Germany Black/Red Away Match Soc,2016-01-03,8,8.0,16.0,-8.0,-0.5,956,0.008368200836820083,0.84,0.9069037656903766
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-01-03,8,8.0,2.0,6.0,3.0,956,0.008368200836820083,0.84,0.9152719665271967
P2,771,Clicgear Rovic Cooler Bag,2016-01-03,7,9.0,3.0,4.0,1.3333333333333333,956,0.007322175732217573,0.73,0.9225941422594143
P2,792,Hirzl Men's Hybrid Golf Glove,2016-01-03,6,10.0,11.0,-5.0,-0.45454545454545453,956,0.006276150627615063,0.63,0.9288702928870293
P2,810,Glove It Women's Mod Oval Golf Glove,2016-01-03,6,10.0,7.0,-1.0,-0.14285714285714285,956,0.006276150627615063,0.63,0.9351464435146444
P2,905,Team Golf Texas Longhorns Putter Grip,2016-01-03,6,10.0,5.0,1.0,0.2,956,0.006276150627615063,0.63,0.9414225941422594
P2,924,Glove It Urban Brick Golf Towel,2016-01-03,6,10.0,13.0,-7.0,-0.5384615384615384,956,0.006276150627615063,0.63,0.9476987447698745
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-01-10,469,1.0,479.0,-10.0,-0.020876826722338204,933,0.5026795284030011,50.27,0.5026795284030011
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-01-10,237,2.0,236.0,1.0,0.00423728813559322,933,0.2540192926045016,25.4,0.7566988210075027
P2,134,Nike Women's Legend V-Neck T-Shirt,2016-01-10,14,3.0,5.0,9.0,1.8,933,0.015005359056806002,1.5,0.7717041800643087
P2,810,Glove It Women's Mod Oval Golf Glove,2016-01-10,14,3.0,6.0,8.0,1.3333333333333333,933,0.015005359056806002,1.5,0.7867095391211147
P2,823,Titleist Pro V1x High Numbers Personalized Go,2016-01-10,13,4.0,13.0,0.0,0.0,933,0.013933547695605574,1.39,0.8006430868167204
P2,897,Team Golf New England Patriots Putter Grip,2016-01-10,13,4.0,12.0,1.0,0.08333333333333333,933,0.013933547695605574,1.39,0.8145766345123259
P2,778,Bag Boy Beverage Holder,2016-01-10,12,5.0,0.0,12.0,,933,0.012861736334405145,1.29,0.827438370846731
P2,886,Team Golf San Francisco Giants Putter Grip,2016-01-10,11,6.0,5.0,6.0,1.2,933,0.011789924973204717,1.18,0.8392282958199357
P2,116,Nike Men's Comfort 2 Slide,2016-01-10,10,7.0,12.0,-2.0,-0.16666666666666666,933,0.010718113612004287,1.07,0.84994640943194
P2,793,Hirzl Women's Hybrid Golf Glove,2016-01-10,10,7.0,0.0,10.0,,933,0.010718113612004287,1.07,0.8606645230439444
P2,775,Clicgear 8.0 Shoe Brush,2016-01-10,9,8.0,0.0,9.0,,933,0.00964630225080386,0.96,0.8703108252947482
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-01-10,9,8.0,8.0,1.0,0.125,933,0.00964630225080386,0.96,0.879957127545552
P2,905,Team Golf Texas Longhorns Putter Grip,2016-01-10,9,8.0,6.0,3.0,0.5,933,0.00964630225080386,0.96,0.8896034297963559
P2,572,TYR Boys' Team Digi Jammer,2016-01-10,8,9.0,5.0,3.0,0.6,933,0.00857449088960343,0.86,0.8981779206859594
P2,818,Titleist Pro V1x Golf Balls,2016-01-10,8,9.0,9.0,-1.0,-0.1111111111111111,933,0.00857449088960343,0.86,0.9067524115755627
P2,821,Titleist Pro V1 High Numbers Personalized Gol,2016-01-10,8,9.0,5.0,3.0,0.6,933,0.00857449088960343,0.86,0.9153269024651662
P2,703,Top Flite Women's 2014 XL Hybrid,2016-01-10,7,10.0,2.0,5.0,2.5,933,0.007502679528403001,0.75,0.9228295819935692
P2,792,Hirzl Men's Hybrid Golf Glove,2016-01-10,7,10.0,6.0,1.0,0.16666666666666666,933,0.007502679528403001,0.75,0.9303322615219722
P2,885,Team Golf St. Louis Cardinals Putter Grip,2016-01-10,7,10.0,22.0,-15.0,-0.6818181818181818,933,0.007502679528403001,0.75,0.9378349410503752
P2,893,Team Golf Pittsburgh Steelers Putter Grip,2016-01-10,7,10.0,3.0,4.0,1.3333333333333333,933,0.007502679528403001,0.75,0.9453376205787782
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-01-17,449,1.0,469.0,-20.0,-0.042643923240938165,838,0.535799522673031,53.58,0.535799522673031
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-01-17,185,2.0,237.0,-52.0,-0.21940928270042195,838,0.220763723150358,22.08,0.756563245823389
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-01-17,18,3.0,1.0,17.0,17.0,838,0.021479713603818614,2.15,0.7780429594272076
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-01-17,17,4.0,6.0,11.0,1.8333333333333333,838,0.02028639618138425,2.03,0.7983293556085919
P2,792,Hirzl Men's Hybrid Golf Glove,2016-01-17,13,5.0,7.0,6.0,0.8571428571428571,838,0.015513126491646777,1.55,0.8138424821002387
P2,825,Bridgestone e6 Straight Distance NFL Tennesse,2016-01-17,13,5.0,4.0,9.0,2.25,838,0.015513126491646777,1.55,0.8293556085918854
P2,905,Team Golf Texas Longhorns Putter Grip,2016-01-17,12,6.0,9.0,3.0,0.3333333333333333,838,0.014319809069212411,1.43,0.8436754176610978
P2,886,Team Golf San Francisco Giants Putter Grip,2016-01-17,10,7.0,11.0,-1.0,-0.09090909090909091,838,0.011933174224343675,1.19,0.8556085918854415
P2,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,2016-01-17,10,7.0,2.0,8.0,4.0,838,0.011933174224343675,1.19,0.8675417661097852
P2,567,adidas Men's Germany Black Crest Away Tee,2016-01-17,9,8.0,1.0,8.0,8.0,838,0.010739856801909307,1.07,0.8782816229116944
P2,804,Glove It Women's Imperial Golf Glove,2016-01-17,9,8.0,0.0,9.0,,838,0.010739856801909307,1.07,0.8890214797136038
P2,821,Titleist Pro V1 High Numbers Personalized Gol,2016-01-17,9,8.0,8.0,1.0,0.125,838,0.010739856801909307,1.07,0.899761336515513
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2016-01-17,8,9.0,6.0,2.0,0.3333333333333333,838,0.00954653937947494,0.95,0.9093078758949881
P2,771,Clicgear Rovic Cooler Bag,2016-01-17,8,9.0,0.0,8.0,,838,0.00954653937947494,0.95,0.918854415274463
P2,37,adidas Kids' F5 Messi FG Soccer Cleat,2016-01-17,7,10.0,6.0,1.0,0.16666666666666666,838,0.008353221957040573,0.84,0.9272076372315036
P2,823,Titleist Pro V1x High Numbers Personalized Go,2016-01-17,7,10.0,13.0,-6.0,-0.46153846153846156,838,0.008353221957040573,0.84,0.9355608591885441
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-01-24,481,1.0,449.0,32.0,0.07126948775055679,927,0.5188781014023732,51.89,0.5188781014023732
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-01-24,187,2.0,185.0,2.0,0.010810810810810811,927,0.2017259978425027,20.17,0.7206040992448759
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-01-24,23,3.0,6.0,17.0,2.8333333333333335,927,0.02481121898597627,2.48,0.7454153182308522
P2,135,Nike Dri-FIT Crew Sock 6 Pack,2016-01-24,18,4.0,18.0,0.0,0.0,927,0.019417475728155338,1.94,0.7648327939590075
P2,44,adidas Men's F10 Messi TRX FG Soccer Cleat,2016-01-24,15,5.0,0.0,15.0,,927,0.016181229773462782,1.62,0.7810140237324703
P2,804,Glove It Women's Imperial Golf Glove,2016-01-24,15,5.0,9.0,6.0,0.6666666666666666,927,0.016181229773462782,1.62,0.7971952535059331
P2,792,Hirzl Men's Hybrid Golf Glove,2016-01-24,14,6.0,13.0,1.0,0.07692307692307693,927,0.015102481121898598,1.51,0.8122977346278317
P2,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,2016-01-24,14,6.0,10.0,4.0,0.4,927,0.015102481121898598,1.51,0.8274002157497303
P2,886,Team Golf San Francisco Giants Putter Grip,2016-01-24,13,7.0,10.0,3.0,0.3,927,0.014023732470334413,1.4,0.8414239482200647
P2,728,LIJA Women's Eyelet Sleeveless Golf Polo,2016-01-24,11,8.0,5.0,6.0,1.2,927,0.011866235167206042,1.19,0.8532901833872707
P2,775,Clicgear 8.0 Shoe Brush,2016-01-24,11,8.0,0.0,11.0,,927,0.011866235167206042,1.19,0.8651564185544768
P2,924,Glove It Urban Brick Golf Towel,2016-01-24,11,8.0,1.0,10.0,10.0,927,0.011866235167206042,1.19,0.8770226537216829
P2,565,adidas Youth Germany Black/Red Away Match Soc,2016-01-24,9,9.0,0.0,9.0,,927,0.009708737864077669,0.97,0.8867313915857605
P2,703,Top Flite Women's 2014 XL Hybrid,2016-01-24,9,9.0,1.0,8.0,8.0,927,0.009708737864077669,0.97,0.8964401294498382
P2,926,Glove It Imperial Golf Towel,2016-01-24,9,9.0,1.0,8.0,8.0,927,0.009708737864077669,0.97,0.9061488673139159
P2,564,Nike Men's Deutschland Weltmeister Winners Bl,2016-01-24,7,10.0,8.0,-1.0,-0.125,927,0.007551240560949299,0.76,0.9137001078748651
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-01-24,7,10.0,0.0,7.0,,927,0.007551240560949299,0.76,0.9212513484358145
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2016-01-31,468,1.0,481.0,-13.0,-0.02702702702702703,954,0.49056603773584906,49.06,0.49056603773584906
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-01-31,229,2.0,187.0,42.0,0.22459893048128343,954,0.240041928721174,24.0,0.7306079664570231
P2,822,Titleist Pro V1x High Numbers Golf Balls,2016-01-31,16,3.0,0.0,16.0,,954,0.016771488469601678,1.68,0.7473794549266247
P2,828,Bridgestone e6 Straight Distance NFL San Dieg,2016-01-31,16,3.0,23.0,-7.0,-0.30434782608695654,954,0.016771488469601678,1.68,0.7641509433962264
P2,771,Clicgear Rovic Cooler Bag,2016-01-31,14,4.0,5.0,9.0,1.8,954,0.014675052410901468,1.47,0.7788259958071279
