Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Initial_Inventory,Target_Coverage_Days,Average_Daily_Demand,Review_Cycle,Beginning_Inventory,Ending_Inventory,Replenishment_Qty,Target_Inventory,Safety_Stock_Days,Inventory_On_Hand,DOI,Inventory_Status,Reorder_Risk,ABC_Class,Inventory_Utilization,Inventory_Alert,Capacity_Status,Service_Risk,Service_Alert,Service_Risk_Score,Risk_Driver
P2,775,Clicgear 8.0 Shoe Brush,2016-11-20,9,110,21,1.0484061393152302,24,9.0,0.0,0,22,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2016-11-27,18,110,21,1.0484061393152302,24,0.0,0.0,22,22,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2016-12-04,7,110,21,1.0484061393152302,25,22.0,15.0,0,22,7,15.0,14.307432432432432,Warning,No,C,0.6818181818181818,0,Warning,Low,0,1,None
P2,775,Clicgear 8.0 Shoe Brush,2016-12-11,4,110,21,1.0484061393152302,25,15.0,11.0,0,22,7,11.0,10.492117117117118,Warning,No,C,0.5,0,Warning,Low,0,1,None
P2,775,Clicgear 8.0 Shoe Brush,2016-12-18,19,110,21,1.0484061393152302,25,11.0,0.0,0,22,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2016-12-25,2,110,21,1.0484061393152302,25,0.0,0.0,22,22,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2017-01-01,3,110,21,1.0484061393152302,26,22.0,19.0,0,22,7,19.0,18.12274774774775,Warning,No,C,0.8636363636363636,0,Warning,Low,0,1,None
P2,775,Clicgear 8.0 Shoe Brush,2017-01-08,8,110,21,1.0484061393152302,26,19.0,11.0,0,22,7,11.0,10.492117117117118,Warning,No,C,0.5,0,Normal,Low,0,1,None
P2,775,Clicgear 8.0 Shoe Brush,2017-01-15,6,110,21,1.0484061393152302,26,11.0,5.0,0,22,7,5.0,4.769144144144144,Critical,Yes,C,0.2272727272727272,1,Warning,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2017-01-22,8,110,21,1.0484061393152302,26,5.0,0.0,22,22,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2017-01-29,4,110,21,1.0484061393152302,27,22.0,18.0,0,22,7,18.0,17.16891891891892,Warning,No,C,0.8181818181818182,0,Warning,Low,0,1,None
P2,775,Clicgear 8.0 Shoe Brush,2017-02-05,5,110,21,1.0484061393152302,27,18.0,13.0,0,22,7,13.0,12.399774774774777,Warning,No,C,0.5909090909090909,0,Warning,Low,0,1,None
P2,775,Clicgear 8.0 Shoe Brush,2017-02-12,7,110,21,1.0484061393152302,27,13.0,6.0,0,22,7,6.0,5.722972972972973,Critical,Yes,C,0.2727272727272727,1,Warning,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2017-02-19,10,110,21,1.0484061393152302,27,6.0,0.0,22,22,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2017-02-26,5,110,21,1.0484061393152302,28,22.0,17.0,0,22,7,17.0,16.21509009009009,Warning,No,C,0.7727272727272727,0,Warning,Low,0,1,None
P2,775,Clicgear 8.0 Shoe Brush,2017-03-05,14,110,21,1.0484061393152302,28,17.0,3.0,0,22,7,3.0,2.8614864864864864,Critical,Yes,C,0.1363636363636363,1,Critical,High,1,3,Inventory + Capacity
P2,775,Clicgear 8.0 Shoe Brush,2017-03-12,4,110,21,1.0484061393152302,28,3.0,0.0,0,22,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2017-03-19,8,110,21,1.0484061393152302,28,0.0,0.0,22,22,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2017-03-26,0,110,21,1.0484061393152302,29,22.0,22.0,0,22,7,22.0,20.98423423423424,Warning,No,C,1.0,0,Normal,Low,0,1,None
P2,775,Clicgear 8.0 Shoe Brush,2017-04-02,16,110,21,1.0484061393152302,29,22.0,6.0,0,22,7,6.0,5.722972972972973,Critical,Yes,C,0.2727272727272727,1,Warning,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2017-04-09,13,110,21,1.0484061393152302,29,6.0,0.0,0,22,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2017-04-16,3,110,21,1.0484061393152302,29,0.0,0.0,22,22,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,775,Clicgear 8.0 Shoe Brush,2017-04-23,7,110,21,1.0484061393152302,30,22.0,15.0,0,22,7,15.0,14.307432432432432,Warning,No,C,0.6818181818181818,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-04-30,4,149,21,1.4149659863945578,0,149.0,145.0,0,30,7,145.0,102.47596153846152,Normal,No,C,4.833333333333333,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-05-07,14,149,21,1.4149659863945578,0,145.0,131.0,0,30,7,131.0,92.58173076923076,Normal,No,C,4.366666666666666,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-05-14,16,149,21,1.4149659863945578,0,131.0,115.0,0,30,7,115.0,81.27403846153847,Normal,No,C,3.8333333333333335,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-05-21,9,149,21,1.4149659863945578,0,115.0,106.0,0,30,7,106.0,74.91346153846153,Normal,No,C,3.533333333333333,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-05-28,25,149,21,1.4149659863945578,1,106.0,81.0,0,30,7,81.0,57.24519230769231,Normal,No,C,2.7,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-06-04,7,149,21,1.4149659863945578,1,81.0,74.0,0,30,7,74.0,52.29807692307692,Normal,No,C,2.466666666666667,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-06-11,8,149,21,1.4149659863945578,1,74.0,66.0,0,30,7,66.0,46.64423076923077,Normal,No,C,2.2,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-06-18,0,149,21,1.4149659863945578,1,66.0,66.0,0,30,7,66.0,46.64423076923077,Normal,No,C,2.2,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-06-25,19,149,21,1.4149659863945578,2,66.0,47.0,0,30,7,47.0,33.21634615384615,Normal,No,C,1.5666666666666669,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-07-02,9,149,21,1.4149659863945578,2,47.0,38.0,0,30,7,38.0,26.85576923076923,Normal,No,C,1.2666666666666666,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-07-09,4,149,21,1.4149659863945578,2,38.0,34.0,0,30,7,34.0,24.028846153846157,Normal,No,C,1.1333333333333333,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-07-16,9,149,21,1.4149659863945578,2,34.0,25.0,5,30,7,25.0,17.66826923076923,Warning,No,C,0.8333333333333334,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-07-23,5,149,21,1.4149659863945578,3,30.0,25.0,0,30,7,25.0,17.66826923076923,Warning,No,C,0.8333333333333334,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-07-30,3,149,21,1.4149659863945578,3,25.0,22.0,0,30,7,22.0,15.548076923076923,Warning,No,C,0.7333333333333333,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-08-06,15,149,21,1.4149659863945578,3,22.0,7.0,0,30,7,7.0,4.947115384615384,Critical,Yes,C,0.2333333333333333,1,Normal,Medium,0,2,Inventory
P2,777,Bag Boy M330 Push Cart,2017-08-13,17,149,21,1.4149659863945578,3,7.0,0.0,30,30,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,777,Bag Boy M330 Push Cart,2017-08-20,6,149,21,1.4149659863945578,4,30.0,24.0,0,30,7,24.0,16.96153846153846,Warning,No,C,0.8,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-08-27,4,149,21,1.4149659863945578,4,24.0,20.0,0,30,7,20.0,14.134615384615383,Warning,No,C,0.6666666666666666,0,Normal,Low,0,1,None
P2,777,Bag Boy M330 Push Cart,2017-09-03,13,149,21,1.4149659863945578,4,20.0,7.0,0,30,7,7.0,4.947115384615384,Critical,Yes,C,0.2333333333333333,1,Normal,Medium,0,2,Inventory
P2,777,Bag Boy M330 Push Cart,2017-09-10,16,149,21,1.4149659863945578,4,7.0,0.0,30,30,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,777,Bag Boy M330 Push Cart,2017-09-17,5,149,21,1.4149659863945578,5,30.0,25.0,0,30,7,25.0,17.66826923076923,Warning,No,C,0.8333333333333334,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-01-04,7,105,21,0.997638724911452,0,105.0,98.0,0,21,7,98.0,98.23195266272192,Normal,No,C,4.666666666666667,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-01-11,4,105,21,0.997638724911452,0,98.0,94.0,0,21,7,94.0,94.2224852071006,Normal,No,C,4.476190476190476,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-01-18,11,105,21,0.997638724911452,0,94.0,83.0,0,21,7,83.0,83.19644970414203,Normal,No,C,3.952380952380953,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-01-25,17,105,21,0.997638724911452,0,83.0,66.0,0,21,7,66.0,66.1562130177515,Normal,No,C,3.142857142857143,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-02-01,0,105,21,0.997638724911452,1,66.0,66.0,0,21,7,66.0,66.1562130177515,Normal,No,C,3.142857142857143,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-02-08,4,105,21,0.997638724911452,1,66.0,62.0,0,21,7,62.0,62.14674556213019,Normal,No,C,2.952380952380953,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-02-15,5,105,21,0.997638724911452,1,62.0,57.0,0,21,7,57.0,57.13491124260356,Normal,No,C,2.7142857142857144,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-02-22,7,105,21,0.997638724911452,1,57.0,50.0,0,21,7,50.0,50.11834319526629,Normal,No,C,2.380952380952381,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-03-01,1,105,21,0.997638724911452,2,50.0,49.0,0,21,7,49.0,49.11597633136096,Normal,No,C,2.333333333333333,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-03-08,20,105,21,0.997638724911452,2,49.0,29.0,0,21,7,29.0,29.068639053254444,Normal,No,C,1.380952380952381,0,Critical,Medium,0,2,Capacity
P2,778,Bag Boy Beverage Holder,2015-03-15,6,105,21,0.997638724911452,2,29.0,23.0,0,21,7,23.0,23.05443786982249,Normal,No,C,1.0952380952380951,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-03-22,7,105,21,0.997638724911452,2,23.0,16.0,5,21,7,16.0,16.03786982248521,Warning,No,C,0.7619047619047619,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-03-29,4,105,21,0.997638724911452,3,21.0,17.0,0,21,7,17.0,17.040236686390536,Warning,No,C,0.8095238095238095,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-04-05,10,105,21,0.997638724911452,3,17.0,7.0,0,21,7,7.0,7.016568047337279,Warning,No,C,0.3333333333333333,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-04-12,10,105,21,0.997638724911452,3,7.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-04-19,5,105,21,0.997638724911452,3,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-04-26,10,105,21,0.997638724911452,4,21.0,11.0,0,21,7,11.0,11.026035502958582,Warning,No,C,0.5238095238095238,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-05-03,8,105,21,0.997638724911452,4,11.0,3.0,0,21,7,3.0,3.007100591715977,Critical,Yes,C,0.1428571428571428,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-05-10,5,105,21,0.997638724911452,4,3.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-05-17,10,105,21,0.997638724911452,4,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-05-24,0,105,21,0.997638724911452,5,21.0,21.0,0,21,7,21.0,21.04970414201184,Normal,No,C,1.0,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-05-31,13,105,21,0.997638724911452,5,21.0,8.0,0,21,7,8.0,8.018934911242605,Warning,No,C,0.3809523809523809,0,Critical,Medium,0,2,Capacity
P2,778,Bag Boy Beverage Holder,2015-06-07,10,105,21,0.997638724911452,5,8.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-06-14,6,105,21,0.997638724911452,5,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-06-21,5,105,21,0.997638724911452,6,21.0,16.0,0,21,7,16.0,16.03786982248521,Warning,No,C,0.7619047619047619,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-06-28,12,105,21,0.997638724911452,6,16.0,4.0,0,21,7,4.0,4.009467455621302,Critical,Yes,C,0.1904761904761904,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-07-05,6,105,21,0.997638724911452,6,4.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-07-12,5,105,21,0.997638724911452,6,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-07-19,1,105,21,0.997638724911452,7,21.0,20.0,0,21,7,20.0,20.04733727810651,Warning,No,C,0.9523809523809524,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-07-26,3,105,21,0.997638724911452,7,20.0,17.0,0,21,7,17.0,17.040236686390536,Warning,No,C,0.8095238095238095,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-08-02,15,105,21,0.997638724911452,7,17.0,2.0,0,21,7,2.0,2.004733727810651,Critical,Yes,C,0.0952380952380952,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-08-09,1,105,21,0.997638724911452,7,2.0,1.0,20,21,7,1.0,1.0023668639053256,Critical,Yes,C,0.0476190476190476,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-08-16,7,105,21,0.997638724911452,8,21.0,14.0,0,21,7,14.0,14.03313609467456,Warning,No,C,0.6666666666666666,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-08-23,8,105,21,0.997638724911452,8,14.0,6.0,0,21,7,6.0,6.014201183431954,Critical,Yes,C,0.2857142857142857,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-08-30,2,105,21,0.997638724911452,8,6.0,4.0,0,21,7,4.0,4.009467455621302,Critical,Yes,C,0.1904761904761904,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-09-06,8,105,21,0.997638724911452,8,4.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-09-13,13,105,21,0.997638724911452,9,21.0,8.0,0,21,7,8.0,8.018934911242605,Warning,No,C,0.3809523809523809,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-09-20,4,105,21,0.997638724911452,9,8.0,4.0,0,21,7,4.0,4.009467455621302,Critical,Yes,C,0.1904761904761904,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-09-27,7,105,21,0.997638724911452,9,4.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Critical,High,1,3,Inventory + Capacity
P2,778,Bag Boy Beverage Holder,2015-10-04,12,105,21,0.997638724911452,9,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-10-11,0,105,21,0.997638724911452,10,21.0,21.0,0,21,7,21.0,21.04970414201184,Normal,No,C,1.0,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-10-18,10,105,21,0.997638724911452,10,21.0,11.0,0,21,7,11.0,11.026035502958582,Warning,No,C,0.5238095238095238,0,Critical,Medium,0,2,Capacity
P2,778,Bag Boy Beverage Holder,2015-10-25,9,105,21,0.997638724911452,10,11.0,2.0,0,21,7,2.0,2.004733727810651,Critical,Yes,C,0.0952380952380952,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-11-01,7,105,21,0.997638724911452,10,2.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-11-08,27,105,21,0.997638724911452,11,21.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-11-15,12,105,21,0.997638724911452,11,0.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-11-22,0,105,21,0.997638724911452,11,0.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-11-29,8,105,21,0.997638724911452,11,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-12-06,2,105,21,0.997638724911452,12,21.0,19.0,0,21,7,19.0,19.044970414201188,Warning,No,C,0.9047619047619048,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-12-13,12,105,21,0.997638724911452,12,19.0,7.0,0,21,7,7.0,7.016568047337279,Warning,No,C,0.3333333333333333,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2015-12-20,14,105,21,0.997638724911452,12,7.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2015-12-27,6,105,21,0.997638724911452,12,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-01-03,0,105,21,0.997638724911452,13,21.0,21.0,0,21,7,21.0,21.04970414201184,Normal,No,C,1.0,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-01-10,12,105,21,0.997638724911452,13,21.0,9.0,0,21,7,9.0,9.021301775147933,Warning,No,C,0.4285714285714285,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-01-17,6,105,21,0.997638724911452,13,9.0,3.0,0,21,7,3.0,3.007100591715977,Critical,Yes,C,0.1428571428571428,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-01-24,2,105,21,0.997638724911452,13,3.0,1.0,20,21,7,1.0,1.0023668639053256,Critical,Yes,C,0.0476190476190476,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-01-31,1,105,21,0.997638724911452,14,21.0,20.0,0,21,7,20.0,20.04733727810651,Warning,No,C,0.9523809523809524,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-02-07,12,105,21,0.997638724911452,14,20.0,8.0,0,21,7,8.0,8.018934911242605,Warning,No,C,0.3809523809523809,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-02-14,1,105,21,0.997638724911452,14,8.0,7.0,0,21,7,7.0,7.016568047337279,Warning,No,C,0.3333333333333333,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-02-21,0,105,21,0.997638724911452,14,7.0,7.0,14,21,7,7.0,7.016568047337279,Warning,No,C,0.3333333333333333,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-02-28,5,105,21,0.997638724911452,15,21.0,16.0,0,21,7,16.0,16.03786982248521,Warning,No,C,0.7619047619047619,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-03-06,10,105,21,0.997638724911452,15,16.0,6.0,0,21,7,6.0,6.014201183431954,Critical,Yes,C,0.2857142857142857,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-03-13,12,105,21,0.997638724911452,15,6.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-03-20,11,105,21,0.997638724911452,15,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-03-27,6,105,21,0.997638724911452,16,21.0,15.0,0,21,7,15.0,15.035502958579883,Warning,No,C,0.7142857142857143,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-04-03,2,105,21,0.997638724911452,16,15.0,13.0,0,21,7,13.0,13.030769230769232,Warning,No,C,0.6190476190476191,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-04-10,0,105,21,0.997638724911452,16,13.0,13.0,0,21,7,13.0,13.030769230769232,Warning,No,C,0.6190476190476191,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-04-17,12,105,21,0.997638724911452,16,13.0,1.0,20,21,7,1.0,1.0023668639053256,Critical,Yes,C,0.0476190476190476,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-04-24,3,105,21,0.997638724911452,17,21.0,18.0,0,21,7,18.0,18.042603550295865,Warning,No,C,0.8571428571428571,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-05-01,12,105,21,0.997638724911452,17,18.0,6.0,0,21,7,6.0,6.014201183431954,Critical,Yes,C,0.2857142857142857,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-05-08,12,105,21,0.997638724911452,17,6.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-05-15,5,105,21,0.997638724911452,17,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-05-22,0,105,21,0.997638724911452,18,21.0,21.0,0,21,7,21.0,21.04970414201184,Normal,No,C,1.0,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-05-29,8,105,21,0.997638724911452,18,21.0,13.0,0,21,7,13.0,13.030769230769232,Warning,No,C,0.6190476190476191,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-06-05,1,105,21,0.997638724911452,18,13.0,12.0,0,21,7,12.0,12.028402366863908,Warning,No,C,0.5714285714285714,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-06-12,6,105,21,0.997638724911452,18,12.0,6.0,15,21,7,6.0,6.014201183431954,Critical,Yes,C,0.2857142857142857,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-06-19,8,105,21,0.997638724911452,19,21.0,13.0,0,21,7,13.0,13.030769230769232,Warning,No,C,0.6190476190476191,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-06-26,5,105,21,0.997638724911452,19,13.0,8.0,0,21,7,8.0,8.018934911242605,Warning,No,C,0.3809523809523809,0,Critical,Medium,0,2,Capacity
P2,778,Bag Boy Beverage Holder,2016-07-03,12,105,21,0.997638724911452,19,8.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-07-10,6,105,21,0.997638724911452,19,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-07-17,4,105,21,0.997638724911452,20,21.0,17.0,0,21,7,17.0,17.040236686390536,Warning,No,C,0.8095238095238095,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-07-24,10,105,21,0.997638724911452,20,17.0,7.0,0,21,7,7.0,7.016568047337279,Warning,No,C,0.3333333333333333,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-07-31,4,105,21,0.997638724911452,20,7.0,3.0,0,21,7,3.0,3.007100591715977,Critical,Yes,C,0.1428571428571428,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-08-07,6,105,21,0.997638724911452,20,3.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-08-14,10,105,21,0.997638724911452,21,21.0,11.0,0,21,7,11.0,11.026035502958582,Warning,No,C,0.5238095238095238,0,Warning,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-08-21,12,105,21,0.997638724911452,21,11.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-08-28,7,105,21,0.997638724911452,21,0.0,0.0,0,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-09-04,3,105,21,0.997638724911452,21,0.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Normal,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-09-11,11,105,21,0.997638724911452,22,21.0,10.0,0,21,7,10.0,10.023668639053255,Warning,No,C,0.4761904761904761,0,Normal,Low,0,1,None
P2,778,Bag Boy Beverage Holder,2016-09-18,4,105,21,0.997638724911452,22,10.0,6.0,0,21,7,6.0,6.014201183431954,Critical,Yes,C,0.2857142857142857,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-09-25,0,105,21,0.997638724911452,22,6.0,6.0,0,21,7,6.0,6.014201183431954,Critical,Yes,C,0.2857142857142857,1,Warning,Medium,0,2,Inventory
P2,778,Bag Boy Beverage Holder,2016-10-02,9,105,21,0.997638724911452,22,6.0,0.0,21,21,7,0.0,0.0,Critical,Yes,C,0.0,1,Warning,Medium,0,2,Inventory
