Plant_ID,Product Card Id,Product Name,Order_Date,Inventory_On_Hand,DOI,Inventory_Status,Inventory_Alert,Inventory_Utilization
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-09-04,501.0,16.023790767291633,Critical,1,0.3560767590618336
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-09-11,1185.0,37.90058295257602,Warning,0,0.8422174840085288
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-09-18,945.0,30.224515519142905,Warning,0,0.6716417910447762
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-09-25,689.0,22.03671025681425,Warning,0,0.4896943852167733
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-10-02,533.0,17.047266425082718,Critical,1,0.378820184790334
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-10-09,1215.0,38.86009138175516,Warning,0,0.8635394456289979
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-10-16,1014.0,32.43138490625493,Warning,0,0.720682302771855
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-10-23,744.0,23.795809043642667,Warning,0,0.5287846481876333
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-10-30,519.0,16.599495824799117,Critical,1,0.3688699360341151
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-11-06,1207.0,38.6042224673074,Warning,0,0.8578535891968728
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-11-13,991.0,31.695761777217584,Warning,0,0.7043354655294953
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-11-20,791.0,25.29903891602332,Warning,0,0.5621890547263682
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-11-27,586.0,18.7423979832992,Critical,1,0.4164889836531628
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-12-04,1131.0,36.17346778005357,Warning,0,0.8038379530916845
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-12-11,937.0,29.96864660469513,Warning,0,0.665955934612651
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-12-18,748.0,23.923743500866557,Warning,0,0.5316275764036958
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2016-12-25,479.0,15.320151252560263,Critical,1,0.3404406538734897
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-01-01,1278.0,40.87505908303135,Warning,0,0.908315565031983
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-01-08,1045.0,33.42287694974004,Warning,0,0.7427149964463398
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-01-15,833.0,26.64235071687412,Warning,0,0.5920398009950248
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-01-22,603.0,19.28611942650071,Critical,1,0.4285714285714285
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-01-29,1138.0,36.39735308019537,Warning,0,0.8088130774697939
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-02-05,892.0,28.529383960926424,Warning,0,0.6339729921819474
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-02-12,699.0,22.35654639987396,Warning,0,0.4968017057569296
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-02-19,542.0,17.33511895383646,Critical,1,0.3852167732764747
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-02-26,1206.0,38.57223885300142,Warning,0,0.8571428571428571
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-03-05,976.0,31.21600756262801,Warning,0,0.6936744847192609
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-03-12,782.0,25.01118638726958,Warning,0,0.5557924662402275
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-03-19,550.0,17.59098786828423,Critical,1,0.3909026297085998
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-03-26,1184.0,37.86859933827005,Warning,0,0.8415067519545132
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-04-02,965.0,30.86418780526233,Warning,0,0.6858564321250888
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-04-09,716.0,22.90026784307547,Warning,0,0.5088841506751954
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-04-16,501.0,16.023790767291633,Critical,1,0.3560767590618336
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-04-23,1150.0,36.78115645186703,Warning,0,0.8173418621179815
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-04-30,895.0,28.625334803844336,Warning,0,0.6361051883439943
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-05-07,679.0,21.71687411375453,Warning,0,0.4825870646766169
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-05-14,440.0,14.072790294627383,Critical,1,0.3127221037668798
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-05-21,1157.0,37.00504175200882,Warning,0,0.822316986496091
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-05-28,956.0,30.576335276508587,Warning,0,0.6794598436389481
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-06-04,747.0,23.891759886560585,Warning,0,0.5309168443496801
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-06-11,520.0,16.63147943910509,Critical,1,0.3695806680881308
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-06-18,1211.0,38.73215692453128,Warning,0,0.8606965174129353
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-06-25,980.0,31.3439420198519,Warning,0,0.6965174129353234
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-07-02,741.0,23.69985820072475,Warning,0,0.5266524520255863
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-07-09,514.0,16.439577753269262,Critical,1,0.3653162757640369
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-07-16,1212.0,38.764140538837246,Warning,0,0.8614072494669509
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-07-23,949.0,30.35244997636679,Warning,0,0.6744847192608386
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-07-30,700.0,22.388530014179928,Warning,0,0.4975124378109453
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-08-06,476.0,15.224200409642352,Critical,1,0.3383084577114428
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-08-13,1207.0,38.6042224673074,Warning,0,0.8578535891968728
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-08-20,979.0,31.31195840554593,Warning,0,0.6958066808813077
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-08-27,791.0,25.29903891602332,Warning,0,0.5621890547263682
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-09-03,552.0,17.654955096896174,Critical,1,0.3923240938166311
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-09-10,1174.0,37.548763195210334,Warning,0,0.8343994314143568
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-09-17,945.0,30.224515519142905,Warning,0,0.6716417910447762
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-09-24,719.0,22.996218685993384,Warning,0,0.5110163468372424
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-10-01,524.0,16.759413896328976,Critical,1,0.3724235963041933
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-10-08,1402.0,44.8410272569718,Warning,0,0.9964463397299218
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-01-04,95.0,86.70797413793103,Normal,0,2.878787878787879
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-01-11,87.0,79.40625,Normal,0,2.636363636363636
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-01-18,82.0,74.8426724137931,Normal,0,2.484848484848485
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-01-25,72.0,65.7155172413793,Normal,0,2.1818181818181817
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-02-01,64.0,58.41379310344827,Normal,0,1.9393939393939397
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-02-08,55.0,50.19935344827586,Normal,0,1.6666666666666667
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-02-15,55.0,50.19935344827586,Normal,0,1.6666666666666667
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-02-22,55.0,50.19935344827586,Normal,0,1.6666666666666667
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-03-01,48.0,43.810344827586206,Normal,0,1.4545454545454546
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-03-08,40.0,36.50862068965517,Normal,0,1.2121212121212122
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-03-15,30.0,27.381465517241377,Warning,0,0.9090909090909092
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-03-22,23.0,20.99245689655172,Warning,0,0.696969696969697
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-03-29,31.0,28.29418103448276,Warning,0,0.9393939393939394
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-04-05,19.0,17.341594827586206,Warning,0,0.5757575757575758
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-04-12,5.0,4.563577586206896,Critical,1,0.1515151515151515
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-04-19,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-04-26,26.0,23.73060344827586,Warning,0,0.7878787878787878
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-05-03,16.0,14.603448275862068,Warning,0,0.4848484848484848
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-05-10,14.0,12.77801724137931,Critical,1,0.4242424242424242
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-05-17,14.0,12.77801724137931,Critical,1,0.4242424242424242
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-05-24,21.0,19.167025862068964,Warning,0,0.6363636363636364
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-05-31,14.0,12.77801724137931,Critical,1,0.4242424242424242
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-06-07,13.0,11.86530172413793,Critical,1,0.3939393939393939
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-06-14,5.0,4.563577586206896,Critical,1,0.1515151515151515
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-06-21,26.0,23.73060344827586,Warning,0,0.7878787878787878
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-06-28,21.0,19.167025862068964,Warning,0,0.6363636363636364
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-07-05,10.0,9.127155172413792,Critical,1,0.303030303030303
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-07-12,7.0,6.389008620689655,Critical,1,0.2121212121212121
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-07-19,31.0,28.29418103448276,Warning,0,0.9393939393939394
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-07-26,27.0,24.64331896551724,Warning,0,0.8181818181818182
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-08-02,27.0,24.64331896551724,Warning,0,0.8181818181818182
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-08-09,10.0,9.127155172413792,Critical,1,0.303030303030303
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-08-16,25.0,22.81788793103448,Warning,0,0.7575757575757576
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-08-23,5.0,4.563577586206896,Critical,1,0.1515151515151515
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-08-30,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-09-06,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-09-13,32.0,29.20689655172413,Warning,0,0.9696969696969696
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-09-20,29.0,26.46875,Warning,0,0.8787878787878788
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-09-27,21.0,19.167025862068964,Warning,0,0.6363636363636364
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-10-04,14.0,12.77801724137931,Critical,1,0.4242424242424242
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-10-11,31.0,28.29418103448276,Warning,0,0.9393939393939394
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-10-18,23.0,20.99245689655172,Warning,0,0.696969696969697
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-10-25,12.0,10.952586206896552,Critical,1,0.3636363636363636
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-11-01,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-11-08,28.0,25.55603448275862,Warning,0,0.8484848484848485
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-11-15,11.0,10.039870689655173,Critical,1,0.3333333333333333
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-11-22,2.0,1.8254310344827585,Critical,1,0.0606060606060606
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-11-29,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-12-06,33.0,30.11961206896552,Normal,0,1.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-12-13,31.0,28.29418103448276,Warning,0,0.9393939393939394
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-12-20,19.0,17.341594827586206,Warning,0,0.5757575757575758
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2015-12-27,14.0,12.77801724137931,Critical,1,0.4242424242424242
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-01-03,24.0,21.905172413793103,Warning,0,0.7272727272727273
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-01-10,19.0,17.341594827586206,Warning,0,0.5757575757575758
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-01-17,19.0,17.341594827586206,Warning,0,0.5757575757575758
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-01-24,12.0,10.952586206896552,Critical,1,0.3636363636363636
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-01-31,32.0,29.20689655172413,Warning,0,0.9696969696969696
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-02-07,29.0,26.46875,Warning,0,0.8787878787878788
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-02-14,21.0,19.167025862068964,Warning,0,0.6363636363636364
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-02-21,11.0,10.039870689655173,Critical,1,0.3333333333333333
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-02-28,30.0,27.381465517241377,Warning,0,0.9090909090909092
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-03-06,9.0,8.214439655172413,Critical,1,0.2727272727272727
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-03-13,9.0,8.214439655172413,Critical,1,0.2727272727272727
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-03-20,3.0,2.738146551724138,Critical,1,0.0909090909090909
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-03-27,22.0,20.079741379310345,Warning,0,0.6666666666666666
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-04-03,14.0,12.77801724137931,Critical,1,0.4242424242424242
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-04-10,9.0,8.214439655172413,Critical,1,0.2727272727272727
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-04-17,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-04-24,26.0,23.73060344827586,Warning,0,0.7878787878787878
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-05-01,12.0,10.952586206896552,Critical,1,0.3636363636363636
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-05-08,8.0,7.301724137931034,Critical,1,0.2424242424242424
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-05-15,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-05-22,23.0,20.99245689655172,Warning,0,0.696969696969697
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-05-29,16.0,14.603448275862068,Warning,0,0.4848484848484848
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-06-05,4.0,3.650862068965517,Critical,1,0.1212121212121212
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-06-12,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-06-19,18.0,16.428879310344826,Warning,0,0.5454545454545454
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-06-26,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-07-03,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-07-10,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-07-17,30.0,27.381465517241377,Warning,0,0.9090909090909092
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-07-24,13.0,11.86530172413793,Critical,1,0.3939393939393939
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-07-31,7.0,6.389008620689655,Critical,1,0.2121212121212121
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-08-07,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-08-14,33.0,30.11961206896552,Normal,0,1.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-08-21,29.0,26.46875,Warning,0,0.8787878787878788
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-08-28,11.0,10.039870689655173,Critical,1,0.3333333333333333
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-09-04,8.0,7.301724137931034,Critical,1,0.2424242424242424
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-09-11,33.0,30.11961206896552,Normal,0,1.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-09-18,28.0,25.55603448275862,Warning,0,0.8484848484848485
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-09-25,24.0,21.905172413793103,Warning,0,0.7272727272727273
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-10-02,19.0,17.341594827586206,Warning,0,0.5757575757575758
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-10-09,17.0,15.516163793103448,Warning,0,0.5151515151515151
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-10-16,16.0,14.603448275862068,Warning,0,0.4848484848484848
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-10-23,4.0,3.650862068965517,Critical,1,0.1212121212121212
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-10-30,1.0,0.9127155172413792,Critical,1,0.0303030303030303
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-11-06,19.0,17.341594827586206,Warning,0,0.5757575757575758
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-11-13,13.0,11.86530172413793,Critical,1,0.3939393939393939
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-11-20,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-11-27,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-12-04,26.0,23.73060344827586,Warning,0,0.7878787878787878
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-12-11,22.0,20.079741379310345,Warning,0,0.6666666666666666
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-12-18,14.0,12.77801724137931,Critical,1,0.4242424242424242
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2016-12-25,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-01-01,32.0,29.20689655172413,Warning,0,0.9696969696969696
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-01-08,28.0,25.55603448275862,Warning,0,0.8484848484848485
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-01-15,27.0,24.64331896551724,Warning,0,0.8181818181818182
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-01-22,11.0,10.039870689655173,Critical,1,0.3333333333333333
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-01-29,33.0,30.11961206896552,Normal,0,1.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-02-05,20.0,18.254310344827584,Warning,0,0.6060606060606061
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-02-12,11.0,10.039870689655173,Critical,1,0.3333333333333333
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-02-19,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-02-26,26.0,23.73060344827586,Warning,0,0.7878787878787878
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-03-05,20.0,18.254310344827584,Warning,0,0.6060606060606061
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-03-12,12.0,10.952586206896552,Critical,1,0.3636363636363636
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-03-19,2.0,1.8254310344827585,Critical,1,0.0606060606060606
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-03-26,18.0,16.428879310344826,Warning,0,0.5454545454545454
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-04-02,13.0,11.86530172413793,Critical,1,0.3939393939393939
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-04-09,8.0,7.301724137931034,Critical,1,0.2424242424242424
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-04-16,0.0,0.0,Critical,1,0.0
P2,642,Columbia Men's PFG Anchor Tough T-Shirt,2017-04-23,22.0,20.079741379310345,Warning,0,0.6666666666666666
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-04-23,140.0,104.15458937198068,Normal,0,5.0
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-04-30,135.0,100.43478260869566,Normal,0,4.821428571428571
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-05-07,124.0,92.2512077294686,Normal,0,4.428571428571429
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-05-14,110.0,81.83574879227054,Normal,0,3.928571428571429
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-05-21,98.0,72.90821256038647,Normal,0,3.5
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-05-28,87.0,64.72463768115942,Normal,0,3.107142857142857
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-06-04,83.0,61.7487922705314,Normal,0,2.9642857142857144
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-06-11,69.0,51.333333333333336,Normal,0,2.4642857142857144
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-06-18,64.0,47.61352657004832,Normal,0,2.2857142857142856
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-06-25,55.0,40.91787439613527,Normal,0,1.9642857142857144
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-02,48.0,35.710144927536234,Normal,0,1.7142857142857142
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-09,45.0,33.47826086956522,Normal,0,1.6071428571428572
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-16,29.0,21.57487922705314,Normal,0,1.0357142857142858
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-23,22.0,16.367149758454108,Warning,0,0.7857142857142857
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-07-30,0.0,0.0,Critical,1,0.0
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-08-06,0.0,0.0,Critical,1,0.0
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-08-13,27.0,20.086956521739133,Warning,0,0.9642857142857144
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-08-20,20.0,14.879227053140095,Warning,0,0.7142857142857143
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-08-27,11.0,8.183574879227054,Warning,0,0.3928571428571428
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-09-03,0.0,0.0,Critical,1,0.0
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-09-10,15.0,11.159420289855072,Warning,0,0.5357142857142857
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-09-17,13.0,9.671497584541063,Warning,0,0.4642857142857143
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-04-30,49.0,98.0,Normal,0,4.9
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-05-07,43.0,86.0,Normal,0,4.3
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-05-14,38.0,76.0,Normal,0,3.8
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-05-21,33.0,66.0,Normal,0,3.3
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-05-28,26.0,52.0,Normal,0,2.6
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-06-04,24.0,48.0,Normal,0,2.4
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-06-11,21.0,42.0,Normal,0,2.1
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-06-18,18.0,36.0,Normal,0,1.8
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-06-25,16.0,32.0,Normal,0,1.6
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-02,13.0,26.0,Normal,0,1.3
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-09,13.0,26.0,Normal,0,1.3
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-16,10.0,20.0,Warning,0,1.0
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-23,6.0,12.0,Warning,0,0.6
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-07-30,3.0,6.0,Critical,1,0.3
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-08-06,0.0,0.0,Critical,1,0.0
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-08-13,0.0,0.0,Critical,1,0.0
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-08-20,9.0,18.0,Warning,0,0.9
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-08-27,4.0,8.0,Warning,0,0.4
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-09-03,0.0,0.0,Critical,1,0.0
P2,647,Merrell Women's Siren Mid Waterproof Hiking B,2017-09-10,0.0,0.0,Critical,1,0.0
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-04-23,40.0,101.3793103448276,Normal,0,5.0
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-04-30,39.0,98.8448275862069,Normal,0,4.875
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-05-07,36.0,91.24137931034484,Normal,0,4.5
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-05-14,33.0,83.63793103448276,Normal,0,4.125
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-05-21,31.0,78.56896551724138,Normal,0,3.875
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-05-28,26.0,65.89655172413794,Normal,0,3.25
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-06-04,22.0,55.75862068965517,Normal,0,2.75
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-06-11,18.0,45.62068965517241,Normal,0,2.25
