Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Initial_Inventory,Target_Coverage_Days,Average_Daily_Demand,Review_Cycle,Beginning_Inventory,Ending_Inventory,Replenishment_Qty,Target_Inventory
P2,793,Hirzl Women's Hybrid Golf Glove,2016-08-14,6,111,21,1.0571428571428572,20,0.0,0.0,22,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-08-21,14,111,21,1.0571428571428572,21,22.0,8.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-08-28,15,111,21,1.0571428571428572,21,8.0,0.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-09-04,8,111,21,1.0571428571428572,21,0.0,0.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-09-11,5,111,21,1.0571428571428572,21,0.0,0.0,22,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-09-18,4,111,21,1.0571428571428572,22,22.0,18.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-09-25,15,111,21,1.0571428571428572,22,18.0,3.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-10-02,12,111,21,1.0571428571428572,22,3.0,0.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-10-09,9,111,21,1.0571428571428572,22,0.0,0.0,22,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-10-16,2,111,21,1.0571428571428572,23,22.0,20.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-10-23,11,111,21,1.0571428571428572,23,20.0,9.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-10-30,2,111,21,1.0571428571428572,23,9.0,7.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-11-06,5,111,21,1.0571428571428572,23,7.0,2.0,20,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-11-13,8,111,21,1.0571428571428572,24,22.0,14.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-11-20,1,111,21,1.0571428571428572,24,14.0,13.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-11-27,7,111,21,1.0571428571428572,24,13.0,6.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-12-04,3,111,21,1.0571428571428572,24,6.0,3.0,19,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-12-11,11,111,21,1.0571428571428572,25,22.0,11.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-12-18,1,111,21,1.0571428571428572,25,11.0,10.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2016-12-25,5,111,21,1.0571428571428572,25,10.0,5.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-01-01,8,111,21,1.0571428571428572,25,5.0,0.0,22,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-01-08,2,111,21,1.0571428571428572,26,22.0,20.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-01-15,3,111,21,1.0571428571428572,26,20.0,17.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-01-22,10,111,21,1.0571428571428572,26,17.0,7.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-01-29,1,111,21,1.0571428571428572,26,7.0,6.0,16,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-02-05,2,111,21,1.0571428571428572,27,22.0,20.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-02-12,7,111,21,1.0571428571428572,27,20.0,13.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-02-19,3,111,21,1.0571428571428572,27,13.0,10.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-02-26,4,111,21,1.0571428571428572,27,10.0,6.0,16,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-03-05,5,111,21,1.0571428571428572,28,22.0,17.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-03-12,8,111,21,1.0571428571428572,28,17.0,9.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-03-19,8,111,21,1.0571428571428572,28,9.0,1.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-03-26,9,111,21,1.0571428571428572,28,1.0,0.0,22,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-04-02,3,111,21,1.0571428571428572,29,22.0,19.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-04-09,6,111,21,1.0571428571428572,29,19.0,13.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-04-16,6,111,21,1.0571428571428572,29,13.0,7.0,0,22
P2,793,Hirzl Women's Hybrid Golf Glove,2017-04-23,3,111,21,1.0571428571428572,29,7.0,4.0,18,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-01-04,3,110,21,1.0495867768595042,0,110.0,107.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-01-11,13,110,21,1.0495867768595042,0,107.0,94.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-01-18,9,110,21,1.0495867768595042,0,94.0,85.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-01-25,6,110,21,1.0495867768595042,0,85.0,79.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-02-01,5,110,21,1.0495867768595042,1,79.0,74.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-02-08,4,110,21,1.0495867768595042,1,74.0,70.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-02-15,5,110,21,1.0495867768595042,1,70.0,65.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-02-22,3,110,21,1.0495867768595042,1,65.0,62.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-03-01,15,110,21,1.0495867768595042,2,62.0,47.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-03-08,15,110,21,1.0495867768595042,2,47.0,32.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-03-15,7,110,21,1.0495867768595042,2,32.0,25.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-03-22,6,110,21,1.0495867768595042,2,25.0,19.0,3,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-03-29,8,110,21,1.0495867768595042,3,22.0,14.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-04-05,15,110,21,1.0495867768595042,3,14.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-04-12,5,110,21,1.0495867768595042,3,0.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-04-19,12,110,21,1.0495867768595042,3,0.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-04-26,7,110,21,1.0495867768595042,4,22.0,15.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-05-03,5,110,21,1.0495867768595042,4,15.0,10.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-05-10,13,110,21,1.0495867768595042,4,10.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-05-17,22,110,21,1.0495867768595042,4,0.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-05-24,4,110,21,1.0495867768595042,5,22.0,18.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-05-31,5,110,21,1.0495867768595042,5,18.0,13.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-06-07,10,110,21,1.0495867768595042,5,13.0,3.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-06-14,7,110,21,1.0495867768595042,5,3.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-06-21,3,110,21,1.0495867768595042,6,22.0,19.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-06-28,0,110,21,1.0495867768595042,6,19.0,19.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-07-05,6,110,21,1.0495867768595042,6,19.0,13.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-07-12,6,110,21,1.0495867768595042,6,13.0,7.0,15,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-07-19,12,110,21,1.0495867768595042,7,22.0,10.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-07-26,5,110,21,1.0495867768595042,7,10.0,5.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-08-02,9,110,21,1.0495867768595042,7,5.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-08-09,16,110,21,1.0495867768595042,7,0.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-08-16,3,110,21,1.0495867768595042,8,22.0,19.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-08-23,0,110,21,1.0495867768595042,8,19.0,19.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-08-30,5,110,21,1.0495867768595042,8,19.0,14.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-09-06,12,110,21,1.0495867768595042,8,14.0,2.0,20,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-09-13,6,110,21,1.0495867768595042,9,22.0,16.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-09-20,6,110,21,1.0495867768595042,9,16.0,10.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-09-27,9,110,21,1.0495867768595042,9,10.0,1.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-10-04,9,110,21,1.0495867768595042,9,1.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-10-11,7,110,21,1.0495867768595042,10,22.0,15.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-10-18,6,110,21,1.0495867768595042,10,15.0,9.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-10-25,8,110,21,1.0495867768595042,10,9.0,1.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-11-01,10,110,21,1.0495867768595042,10,1.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-11-08,14,110,21,1.0495867768595042,11,22.0,8.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-11-15,14,110,21,1.0495867768595042,11,8.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-11-22,12,110,21,1.0495867768595042,11,0.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-11-29,5,110,21,1.0495867768595042,11,0.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-12-06,8,110,21,1.0495867768595042,12,22.0,14.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-12-13,1,110,21,1.0495867768595042,12,14.0,13.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-12-20,12,110,21,1.0495867768595042,12,13.0,1.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2015-12-27,12,110,21,1.0495867768595042,12,1.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-01-03,10,110,21,1.0495867768595042,13,22.0,12.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-01-10,6,110,21,1.0495867768595042,13,12.0,6.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-01-17,17,110,21,1.0495867768595042,13,6.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-01-24,1,110,21,1.0495867768595042,13,0.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-01-31,4,110,21,1.0495867768595042,14,22.0,18.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-02-07,4,110,21,1.0495867768595042,14,18.0,14.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-02-14,19,110,21,1.0495867768595042,14,14.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-02-21,3,110,21,1.0495867768595042,14,0.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-02-28,6,110,21,1.0495867768595042,15,22.0,16.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-03-06,3,110,21,1.0495867768595042,15,16.0,13.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-03-13,3,110,21,1.0495867768595042,15,13.0,10.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-03-20,8,110,21,1.0495867768595042,15,10.0,2.0,20,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-03-27,1,110,21,1.0495867768595042,16,22.0,21.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-04-03,0,110,21,1.0495867768595042,16,21.0,21.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-04-10,13,110,21,1.0495867768595042,16,21.0,8.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-04-17,10,110,21,1.0495867768595042,16,8.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-04-24,10,110,21,1.0495867768595042,17,22.0,12.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-05-01,6,110,21,1.0495867768595042,17,12.0,6.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-05-08,10,110,21,1.0495867768595042,17,6.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-05-15,4,110,21,1.0495867768595042,17,0.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-05-22,15,110,21,1.0495867768595042,18,22.0,7.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-05-29,3,110,21,1.0495867768595042,18,7.0,4.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-06-05,16,110,21,1.0495867768595042,18,4.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-06-12,1,110,21,1.0495867768595042,18,0.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-06-19,10,110,21,1.0495867768595042,19,22.0,12.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-06-26,13,110,21,1.0495867768595042,19,12.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-07-03,13,110,21,1.0495867768595042,19,0.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-07-10,4,110,21,1.0495867768595042,19,0.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-07-17,1,110,21,1.0495867768595042,20,22.0,21.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-07-24,7,110,21,1.0495867768595042,20,21.0,14.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-07-31,5,110,21,1.0495867768595042,20,14.0,9.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-08-07,0,110,21,1.0495867768595042,20,9.0,9.0,13,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-08-14,4,110,21,1.0495867768595042,21,22.0,18.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-08-21,0,110,21,1.0495867768595042,21,18.0,18.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-08-28,0,110,21,1.0495867768595042,21,18.0,18.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-09-04,4,110,21,1.0495867768595042,21,18.0,14.0,8,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-09-11,14,110,21,1.0495867768595042,22,22.0,8.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-09-18,12,110,21,1.0495867768595042,22,8.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-09-25,8,110,21,1.0495867768595042,22,0.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-10-02,7,110,21,1.0495867768595042,22,0.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-10-09,0,110,21,1.0495867768595042,23,22.0,22.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-10-16,12,110,21,1.0495867768595042,23,22.0,10.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-10-23,9,110,21,1.0495867768595042,23,10.0,1.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-10-30,4,110,21,1.0495867768595042,23,1.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-11-06,4,110,21,1.0495867768595042,24,22.0,18.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-11-13,4,110,21,1.0495867768595042,24,18.0,14.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-11-20,0,110,21,1.0495867768595042,24,14.0,14.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-11-27,0,110,21,1.0495867768595042,24,14.0,14.0,8,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-12-04,7,110,21,1.0495867768595042,25,22.0,15.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-12-11,18,110,21,1.0495867768595042,25,15.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-12-18,1,110,21,1.0495867768595042,25,0.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2016-12-25,18,110,21,1.0495867768595042,25,0.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-01-01,6,110,21,1.0495867768595042,26,22.0,16.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-01-08,7,110,21,1.0495867768595042,26,16.0,9.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-01-15,17,110,21,1.0495867768595042,26,9.0,0.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-01-22,10,110,21,1.0495867768595042,26,0.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-01-29,2,110,21,1.0495867768595042,27,22.0,20.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-02-05,0,110,21,1.0495867768595042,27,20.0,20.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-02-12,12,110,21,1.0495867768595042,27,20.0,8.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-02-19,11,110,21,1.0495867768595042,27,8.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-02-26,10,110,21,1.0495867768595042,28,22.0,12.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-03-05,11,110,21,1.0495867768595042,28,12.0,1.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-03-12,0,110,21,1.0495867768595042,28,1.0,1.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-03-19,6,110,21,1.0495867768595042,28,1.0,0.0,22,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-03-26,0,110,21,1.0495867768595042,29,22.0,22.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-04-02,14,110,21,1.0495867768595042,29,22.0,8.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-04-09,4,110,21,1.0495867768595042,29,8.0,4.0,0,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-04-16,2,110,21,1.0495867768595042,29,4.0,2.0,20,22
P2,797,Hirzl Women's Soffft Flex Golf Glove,2017-04-23,5,110,21,1.0495867768595042,30,22.0,17.0,0,22
P2,804,Glove It Women's Imperial Golf Glove,2015-01-04,8,100,30,1.1109799291617473,0,100.0,92.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-01-11,2,100,30,1.1109799291617473,0,92.0,90.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-01-18,4,100,30,1.1109799291617473,0,90.0,86.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-01-25,3,100,30,1.1109799291617473,0,86.0,83.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-02-01,14,100,30,1.1109799291617473,1,83.0,69.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-02-08,3,100,30,1.1109799291617473,1,69.0,66.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-02-15,16,100,30,1.1109799291617473,1,66.0,50.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-02-22,5,100,30,1.1109799291617473,1,50.0,45.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-03-01,10,100,30,1.1109799291617473,2,45.0,35.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-03-08,15,100,30,1.1109799291617473,2,35.0,20.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-03-15,1,100,30,1.1109799291617473,2,20.0,19.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-03-22,11,100,30,1.1109799291617473,2,19.0,8.0,25,33
P2,804,Glove It Women's Imperial Golf Glove,2015-03-29,26,100,30,1.1109799291617473,3,33.0,7.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-04-05,0,100,30,1.1109799291617473,3,7.0,7.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-04-12,12,100,30,1.1109799291617473,3,7.0,0.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-04-19,8,100,30,1.1109799291617473,3,0.0,0.0,33,33
P2,804,Glove It Women's Imperial Golf Glove,2015-04-26,19,100,30,1.1109799291617473,4,33.0,14.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-05-03,12,100,30,1.1109799291617473,4,14.0,2.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-05-10,4,100,30,1.1109799291617473,4,2.0,0.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-05-17,10,100,30,1.1109799291617473,4,0.0,0.0,33,33
P2,804,Glove It Women's Imperial Golf Glove,2015-05-24,12,100,30,1.1109799291617473,5,33.0,21.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-05-31,18,100,30,1.1109799291617473,5,21.0,3.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-06-07,2,100,30,1.1109799291617473,5,3.0,1.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-06-14,6,100,30,1.1109799291617473,5,1.0,0.0,33,33
P2,804,Glove It Women's Imperial Golf Glove,2015-06-21,14,100,30,1.1109799291617473,6,33.0,19.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-06-28,4,100,30,1.1109799291617473,6,19.0,15.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-07-05,8,100,30,1.1109799291617473,6,15.0,7.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-07-12,4,100,30,1.1109799291617473,6,7.0,3.0,30,33
P2,804,Glove It Women's Imperial Golf Glove,2015-07-19,7,100,30,1.1109799291617473,7,33.0,26.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-07-26,7,100,30,1.1109799291617473,7,26.0,19.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-08-02,12,100,30,1.1109799291617473,7,19.0,7.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-08-09,6,100,30,1.1109799291617473,7,7.0,1.0,32,33
P2,804,Glove It Women's Imperial Golf Glove,2015-08-16,4,100,30,1.1109799291617473,8,33.0,29.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-08-23,11,100,30,1.1109799291617473,8,29.0,18.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-08-30,11,100,30,1.1109799291617473,8,18.0,7.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-09-06,18,100,30,1.1109799291617473,8,7.0,0.0,33,33
P2,804,Glove It Women's Imperial Golf Glove,2015-09-13,5,100,30,1.1109799291617473,9,33.0,28.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-09-20,15,100,30,1.1109799291617473,9,28.0,13.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-09-27,5,100,30,1.1109799291617473,9,13.0,8.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-10-04,0,100,30,1.1109799291617473,9,8.0,8.0,25,33
P2,804,Glove It Women's Imperial Golf Glove,2015-10-11,4,100,30,1.1109799291617473,10,33.0,29.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-10-18,1,100,30,1.1109799291617473,10,29.0,28.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-10-25,7,100,30,1.1109799291617473,10,28.0,21.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-11-01,2,100,30,1.1109799291617473,10,21.0,19.0,14,33
P2,804,Glove It Women's Imperial Golf Glove,2015-11-08,2,100,30,1.1109799291617473,11,33.0,31.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-11-15,5,100,30,1.1109799291617473,11,31.0,26.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-11-22,6,100,30,1.1109799291617473,11,26.0,20.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-11-29,14,100,30,1.1109799291617473,11,20.0,6.0,27,33
P2,804,Glove It Women's Imperial Golf Glove,2015-12-06,19,100,30,1.1109799291617473,12,33.0,14.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-12-13,10,100,30,1.1109799291617473,12,14.0,4.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-12-20,16,100,30,1.1109799291617473,12,4.0,0.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2015-12-27,8,100,30,1.1109799291617473,12,0.0,0.0,33,33
P2,804,Glove It Women's Imperial Golf Glove,2016-01-03,13,100,30,1.1109799291617473,13,33.0,20.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2016-01-10,0,100,30,1.1109799291617473,13,20.0,20.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2016-01-17,9,100,30,1.1109799291617473,13,20.0,11.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2016-01-24,15,100,30,1.1109799291617473,13,11.0,0.0,33,33
P2,804,Glove It Women's Imperial Golf Glove,2016-01-31,9,100,30,1.1109799291617473,14,33.0,24.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2016-02-07,16,100,30,1.1109799291617473,14,24.0,8.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2016-02-14,20,100,30,1.1109799291617473,14,8.0,0.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2016-02-21,1,100,30,1.1109799291617473,14,0.0,0.0,33,33
P2,804,Glove It Women's Imperial Golf Glove,2016-02-28,16,100,30,1.1109799291617473,15,33.0,17.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2016-03-06,3,100,30,1.1109799291617473,15,17.0,14.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2016-03-13,0,100,30,1.1109799291617473,15,14.0,14.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2016-03-20,4,100,30,1.1109799291617473,15,14.0,10.0,23,33
P2,804,Glove It Women's Imperial Golf Glove,2016-03-27,4,100,30,1.1109799291617473,16,33.0,29.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2016-04-03,16,100,30,1.1109799291617473,16,29.0,13.0,0,33
P2,804,Glove It Women's Imperial Golf Glove,2016-04-10,1,100,30,1.1109799291617473,16,13.0,12.0,0,33
